weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
2713-f82d-5189-d5de:aeldari-power-sword,2713-f82d-5189-d5de,Aeldari power sword,melee,4,2+,4,-2,1,-,,,,,,,,Aeldari - Aeldari Library.cat
2713-f82d-5189-d5de:voidbringer,2713-f82d-5189-d5de,Voidbringer,ranged,1,2+,6,-3,3,"Devastating Wounds, Heavy, Precision",,,,,,,,Aeldari - Aeldari Library.cat
2713-f82d-5189-d5de:shuriken-pistol,2713-f82d-5189-d5de,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
77f9-e8de-225f-9e68:blade-of-destruction,77f9-e8de-225f-9e68,Blade of Destruction,melee,8,2+,6,-3,2,Anti-Infantry 3+,,,,,,,,Aeldari - Aeldari Library.cat
77f9-e8de-225f-9e68:silent-death,77f9-e8de-225f-9e68,Silent Death,ranged,6,2+,6,-2,1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
c9ed-d190-419c-78d3:isirmathil,c9ed-d190-419c-78d3,Isirmathil,melee,8,2+,6,-1,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
c9ed-d190-419c-78d3:arhra's-bane,c9ed-d190-419c-78d3,Arhra's Bane,ranged,2,2+,5,-1,2,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
6f18-95b7-2662-8925:maugetar,6f18-95b7-2662-8925,Maugetar,ranged,6,2+,7,-2,2,"Devastating wounds, Ignores cover",,,,,,,,Aeldari - Aeldari Library.cat
908a-fc2b-5a53-599f:shuriken-cannon,908a-fc2b-5a53-599f,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
908a-fc2b-5a53-599f:twin-shuriken-catapult,908a-fc2b-5a53-599f,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
908a-fc2b-5a53-599f:wraithbone-hull,908a-fc2b-5a53-599f,Wraithbone Hull,melee,3,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
908a-fc2b-5a53-599f:doomweaver,908a-fc2b-5a53-599f,Doomweaver,ranged,D6+3,3+,7,-1,2,"Blast, Indirect Fire, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
1fbf-55d9-5ca8-4e9e:the-spear-of-twilight,1fbf-55d9-5ca8-4e9e,The Spear of Twilight,melee,5,2+,6,-3,3,-,,,,,,,,Aeldari - Aeldari Library.cat
1fbf-55d9-5ca8-4e9e:the-eye-of-wrath,1fbf-55d9-5ca8-4e9e,The Eye of Wrath,ranged,1,2+,6,-3,2,Assault,,,,,,,,Aeldari - Aeldari Library.cat
b98b-701f-9c0c-5437:shuriken-pistol,b98b-701f-9c0c-5437,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
b98b-701f-9c0c-5437:close-combat-weapon,b98b-701f-9c0c-5437,Close Combat Weapon,melee,1,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
b98b-701f-9c0c-5437:long-rifle,b98b-701f-9c0c-5437,Long rifle,ranged,1,3+,4,-1,2,"Heavy, Precision",,,,,,,,Aeldari - Aeldari Library.cat
d1e-aa3a-e9b2-9bef:shuriken-pistol,d1e-aa3a-e9b2-9bef,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
d1e-aa3a-e9b2-9bef:close-combat-weapon,d1e-aa3a-e9b2-9bef,Close Combat Weapon,melee,1,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
d1e-aa3a-e9b2-9bef:long-rifle,d1e-aa3a-e9b2-9bef,Long rifle,ranged,1,3+,4,-1,2,"Heavy, Precision",,,,,,,,Aeldari - Aeldari Library.cat
8c34-52ba-cbd0-9ca4:neuro-disruptor,8c34-52ba-cbd0-9ca4,Neuro Disruptor,ranged,1,2+,4,-2,1,"Anti-infantry 2+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
8c34-52ba-cbd0-9ca4:shuriken-pistol,8c34-52ba-cbd0-9ca4,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
8c34-52ba-cbd0-9ca4:miststave,8c34-52ba-cbd0-9ca4,Miststave,melee,4,2+,5,-1,D3,Psychic,,,,,,,,Aeldari - Aeldari Library.cat
433-faed-ea62-c531:shuriken-cannon,433-faed-ea62-c531,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
433-faed-ea62-c531:twin-shuriken-catapult,433-faed-ea62-c531,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
433-faed-ea62-c531:star-lance,433-faed-ea62-c531,Star Lance,ranged,1,3+,9,-3,3,Assault,,,,,,,,Aeldari - Aeldari Library.cat
433-faed-ea62-c531:paragon-sabre,433-faed-ea62-c531,Paragon Sabre,melee,6,3+,5,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
433-faed-ea62-c531:laser-lance,433-faed-ea62-c531,Laser Lance,ranged,1,3+,6,-2,3,Assault,,,,,,,,Aeldari - Aeldari Library.cat
9020-3f97-8bc5-238f:laser-lance,9020-3f97-8bc5-238f,Laser Lance,ranged,1,3+,6,-2,3,Assault,,,,,,,,Aeldari - Aeldari Library.cat
9020-3f97-8bc5-238f:twin-shuriken-catapult,9020-3f97-8bc5-238f,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
d7f7-e77e-6f54-a9a:shuriken-cannon,d7f7-e77e-6f54-a9a,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
d7f7-e77e-6f54-a9a:twin-shuriken-catapult,d7f7-e77e-6f54-a9a,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
d7f7-e77e-6f54-a9a:star-lance,d7f7-e77e-6f54-a9a,Star Lance,ranged,1,3+,9,-3,3,Assault,,,,,,,,Aeldari - Aeldari Library.cat
d7f7-e77e-6f54-a9a:paragon-sabre,d7f7-e77e-6f54-a9a,Paragon Sabre,melee,6,3+,5,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
d7f7-e77e-6f54-a9a:laser-lance,d7f7-e77e-6f54-a9a,Laser Lance,ranged,1,3+,6,-2,3,Assault,,,,,,,,Aeldari - Aeldari Library.cat
c1ff-dc11-9853-e3e3:shuriken-pistol,c1ff-dc11-9853-e3e3,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
c1ff-dc11-9853-e3e3:close-combat-weapon,c1ff-dc11-9853-e3e3,Close Combat Weapon,melee,1,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
c1ff-dc11-9853-e3e3:scatter-laser,c1ff-dc11-9853-e3e3,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
c1ff-dc11-9853-e3e3:long-rifle,c1ff-dc11-9853-e3e3,Long rifle,ranged,1,2+,4,-1,2,Precision,,,,,,,,Aeldari - Aeldari Library.cat
b4d4-c894-1b5f-88b2:shuriken-pistol,b4d4-c894-1b5f-88b2,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
b4d4-c894-1b5f-88b2:close-combat-weapon,b4d4-c894-1b5f-88b2,Close Combat Weapon,melee,1,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
b4d4-c894-1b5f-88b2:scatter-laser,b4d4-c894-1b5f-88b2,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
b4d4-c894-1b5f-88b2:long-rifle,b4d4-c894-1b5f-88b2,Long rifle,ranged,1,2+,4,-1,2,Precision,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:zephyrglaive,9270-4b93-ca59-f3ed,Zephyrglaive,melee,4,3+,6,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:star-bolas,9270-4b93-ca59-f3ed,Star Bolas,ranged,D3,3+,7,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:shuriken-cannon,9270-4b93-ca59-f3ed,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:skyweaver-haywire-cannon,9270-4b93-ca59-f3ed,Skyweaver Haywire Cannon,ranged,2,3+,3,-1,3,"Anti-Vehicle 4+, Devastating Wounds",,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:close-combat-weapon,9270-4b93-ca59-f3ed,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
ca42-3b82-829d-eaf3:zephyrglaive,ca42-3b82-829d-eaf3,Zephyrglaive,melee,4,3+,6,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
ca42-3b82-829d-eaf3:star-bolas,ca42-3b82-829d-eaf3,Star Bolas,ranged,D3,3+,7,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
ca42-3b82-829d-eaf3:shuriken-cannon,ca42-3b82-829d-eaf3,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
ca42-3b82-829d-eaf3:skyweaver-haywire-cannon,ca42-3b82-829d-eaf3,Skyweaver Haywire Cannon,ranged,2,3+,3,-1,3,"Anti-Vehicle 4+, Devastating Wounds",,,,,,,,Aeldari - Aeldari Library.cat
ca42-3b82-829d-eaf3:close-combat-weapon,ca42-3b82-829d-eaf3,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
f88f-60c5-3daf-3d2f:solitaire-weapons,f88f-60c5-3daf-3d2f,Solitaire Weapons,melee,9,2+,6,-2,2,Precision,,,,,,,,Aeldari - Aeldari Library.cat
e53b-7d09-eb7c-c6c7:shuriken-pistol,e53b-7d09-eb7c-c6c7,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
e53b-7d09-eb7c-c6c7:witch-staff,e53b-7d09-eb7c-c6c7,Witch Staff,melee,2,2+,3,0,D3,"Anti-infantry 2+, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
854b-f8e-28fa-8c24:shuriken-cannon,854b-f8e-28fa-8c24,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
854b-f8e-28fa-8c24:close-combat-weapon,854b-f8e-28fa-8c24,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:fusion-gun,5452-c4a7-59fb-f05c,Fusion gun,ranged,1,3+,8,-4,D6,"Assault, Melta 2",,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:power-sword,5452-c4a7-59fb-f05c,Power sword,melee,2,3+,4,-2,1,-,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:flamer,5452-c4a7-59fb-f05c,Flamer,ranged,D6,N/A,4,0,1,"Assault, Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:shuriken-pistol,5452-c4a7-59fb-f05c,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:close-combat-weapon,5452-c4a7-59fb-f05c,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
efed-ef67-bd12-2330:close-combat-weapon,efed-ef67-bd12-2330,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:shuriken-pistol,c90f-a8e5-6afa-eb91,Shuriken pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:biting-blade,c90f-a8e5-6afa-eb91,Biting blade,melee,4,3+,6,-3,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:scorpion's-claw,c90f-a8e5-6afa-eb91,Scorpion's claw,melee,3,3+,8,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:scorpion-chainsword,c90f-a8e5-6afa-eb91,Scorpion chainsword,melee,4,3+,4,-1,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:chainsabres,c90f-a8e5-6afa-eb91,Chainsabres,melee,5,3+,4,-1,1,"Sustained Hits 1, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
7951-147c-d415-80e6:shuriken-pistol,7951-147c-d415-80e6,Shuriken pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
7951-147c-d415-80e6:scorpion-chainsword,7951-147c-d415-80e6,Scorpion chainsword,melee,4,3+,4,-1,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
5da0-f588-d644-cffa:shuriken-pistol,5da0-f588-d644-cffa,Shuriken pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
5da0-f588-d644-cffa:biting-blade,5da0-f588-d644-cffa,Biting blade,melee,4,3+,6,-3,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
5da0-f588-d644-cffa:scorpion's-claw,5da0-f588-d644-cffa,Scorpion's claw,melee,3,3+,8,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
5da0-f588-d644-cffa:scorpion-chainsword,5da0-f588-d644-cffa,Scorpion chainsword,melee,4,3+,4,-1,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
5da0-f588-d644-cffa:chainsabres,5da0-f588-d644-cffa,Chainsabres,melee,5,3+,4,-1,1,"Sustained Hits 1, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
82ac-7d93-df55-5504:shuriken-catapult,82ac-7d93-df55-5504,Shuriken Catapult,ranged,2,3+,4,-1,1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
82ac-7d93-df55-5504:close-combat-weapon,82ac-7d93-df55-5504,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
82ac-7d93-df55-5504:d-cannon,82ac-7d93-df55-5504,D-cannon,ranged,D3,3+,16,-4,D6+2,"Blast, Devastating Wounds, Indirect Fire",,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:sunpistol,240f-70a4-7ba7-a538,Sunpistol,ranged,2,3+,4,0,1,"Assault, Lethal Hits, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:power-sword,240f-70a4-7ba7-a538,Power Sword,melee,5,3+,4,-2,1,-,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:scatter-laser,240f-70a4-7ba7-a538,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:hawk's-talon,240f-70a4-7ba7-a538,Hawk's Talon,ranged,2,3+,6,-2,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:exarch's-lasblaster,240f-70a4-7ba7-a538,Exarch's Lasblaster,ranged,4,3+,5,-1,1,"Assault, Lethal Hits",,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:close-combat-weapon,240f-70a4-7ba7-a538,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:lasblaster,240f-70a4-7ba7-a538,Lasblaster,ranged,4,3+,4,0,1,"Assault, Lethal Hits",,,,,,,,Aeldari - Aeldari Library.cat
cab-941f-26cf-85bf:close-combat-weapon,cab-941f-26cf-85bf,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
cab-941f-26cf-85bf:lasblaster,cab-941f-26cf-85bf,Lasblaster,ranged,4,3+,4,0,1,"Assault, Lethal Hits",,,,,,,,Aeldari - Aeldari Library.cat
68d0-cc03-e07d-b83e:sunpistol,68d0-cc03-e07d-b83e,Sunpistol,ranged,2,3+,4,0,1,"Assault, Lethal Hits, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
68d0-cc03-e07d-b83e:power-sword,68d0-cc03-e07d-b83e,Power Sword,melee,5,3+,4,-2,1,-,,,,,,,,Aeldari - Aeldari Library.cat
68d0-cc03-e07d-b83e:scatter-laser,68d0-cc03-e07d-b83e,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
68d0-cc03-e07d-b83e:hawk's-talon,68d0-cc03-e07d-b83e,Hawk's Talon,ranged,2,3+,6,-2,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
68d0-cc03-e07d-b83e:exarch's-lasblaster,68d0-cc03-e07d-b83e,Exarch's Lasblaster,ranged,4,3+,5,-1,1,"Assault, Lethal Hits",,,,,,,,Aeldari - Aeldari Library.cat
68d0-cc03-e07d-b83e:close-combat-weapon,68d0-cc03-e07d-b83e,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
dd79-c2fe-59d6-d2:➤-asu-var---quicksilver-stance,dd79-c2fe-59d6-d2,➤ Asu-var - quicksilver stance,melee,8,2+,4,-1,1,Sustained Hits 2,,,,,,,,Aeldari - Aeldari Library.cat
dd79-c2fe-59d6-d2:➤-asu-var---duellist-stance,dd79-c2fe-59d6-d2,➤ Asu-var - duellist stance,melee,6,2+,5,-2,2,"Devastating Wounds, Precision",,,,,,,,Aeldari - Aeldari Library.cat
dd79-c2fe-59d6-d2:➤-asu-var---mythic-stance,dd79-c2fe-59d6-d2,➤ Asu-var - mythic stance,melee,4,2+,3,-4,3,"Anti-Epic Hero 2+, Precision",,,,,,,,Aeldari - Aeldari Library.cat
68fb-4b6f-2bf8-7105:swirling-soul-energy,68fb-4b6f-2bf8-7105,Swirling soul energy,ranged,D6+3,N/A,7,-1,D3,"Ignores Cover, Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
68fb-4b6f-2bf8-7105:➤-vilith-zhar---strike,68fb-4b6f-2bf8-7105,➤ Vilith-zhar - Strike,melee,5,2+,12,-4,D6+1,-,,,,,,,,Aeldari - Aeldari Library.cat
68fb-4b6f-2bf8-7105:➤-vilith-zhar---sweep,68fb-4b6f-2bf8-7105,➤ Vilith-zhar - Sweep,melee,10,2+,6,-4,1,-,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:neuro-disruptor,dada-b81b-37bd-1f3b,Neuro Disruptor,ranged,1,2+,4,-2,1,"Anti-infantry 2+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:fusion-pistol,dada-b81b-37bd-1f3b,Fusion Pistol,ranged,1,2+,8,-4,D6,"Assault, Melta 2, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:shuriken-pistol,dada-b81b-37bd-1f3b,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:troupe-master's-blade,dada-b81b-37bd-1f3b,Troupe Master's Blade,melee,5,2+,5,-2,2,Devastating Wounds,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:harlequin's-special-weapon,dada-b81b-37bd-1f3b,Harlequin's Special Weapon,melee,6,2+,4,-1,2,Devastating Wounds,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:shuriken-cannon,e011-d99d-f0de-5289,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:voidweaver-haywire-cannon,e011-d99d-f0de-5289,Voidweaver Haywire Cannon,ranged,3,3+,4,-1,3,"Anti-vehicle 4+, Devastating Wounds",,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:➤-prismatic-cannon---dispersed-pulse,e011-d99d-f0de-5289,➤ Prismatic Cannon - dispersed pulse,ranged,2D6,3+,4,0,1,Blast,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:➤-prismatic-cannon---focused-lances,e011-d99d-f0de-5289,➤ Prismatic Cannon - focused lances,ranged,2,3+,12,-3,4,-,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:close-combat-weapon,e011-d99d-f0de-5289,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:shuriken-pistol,291f-2885-4512-f0cd,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:destructor,291f-2885-4512-f0cd,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:singing-spear,291f-2885-4512-f0cd,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:witchblade,291f-2885-4512-f0cd,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:destructor,d61-c058-6bd1-112f,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:shuriken-pistol,d61-c058-6bd1-112f,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:singing-spear,d61-c058-6bd1-112f,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:witchblade,d61-c058-6bd1-112f,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
ab89-7505-ff1e-4ed:destructor,ab89-7505-ff1e-4ed,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
ab89-7505-ff1e-4ed:shuriken-pistol,ab89-7505-ff1e-4ed,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
ab89-7505-ff1e-4ed:witchblade,ab89-7505-ff1e-4ed,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
cab3-11a4-4876-f9a0:destructor,cab3-11a4-4876-f9a0,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
cab3-11a4-4876-f9a0:shuriken-pistol,cab3-11a4-4876-f9a0,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
cab3-11a4-4876-f9a0:singing-spear,cab3-11a4-4876-f9a0,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:close-combat-weapon,57ec-47a8-a59a-6a46,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:powerblade-array,57ec-47a8-a59a-6a46,Powerblade Array,melee,10,3+,4,-2,1,"Lethal Hits, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:death-weavers,57ec-47a8-a59a-6a46,Death Weavers,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:powerblades,57ec-47a8-a59a-6a46,Powerblades,melee,5,3+,4,-2,1,"Lethal Hits, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:spinneret-rifle,57ec-47a8-a59a-6a46,Spinneret Rifle,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:exarch's-deathspinner,57ec-47a8-a59a-6a46,Exarch's Deathspinner,ranged,D6,N/A,6,-2,1,"Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:death-spinner,57ec-47a8-a59a-6a46,Death spinner,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
88c0-fecd-682-e508:close-combat-weapon,88c0-fecd-682-e508,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
88c0-fecd-682-e508:death-spinner,88c0-fecd-682-e508,Death spinner,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
f846-9526-462e-c472:close-combat-weapon,f846-9526-462e-c472,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
f846-9526-462e-c472:powerblade-array,f846-9526-462e-c472,Powerblade Array,melee,10,3+,4,-2,1,"Lethal Hits, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
f846-9526-462e-c472:death-weavers,f846-9526-462e-c472,Death Weavers,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
f846-9526-462e-c472:powerblades,f846-9526-462e-c472,Powerblades,melee,5,3+,4,-2,1,"Lethal Hits, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
f846-9526-462e-c472:spinneret-rifle,f846-9526-462e-c472,Spinneret Rifle,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
f846-9526-462e-c472:exarch's-deathspinner,f846-9526-462e-c472,Exarch's Deathspinner,ranged,D6,N/A,6,-2,1,"Ignores Cover, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:twin-starcannon,ad88-f706-318c-e70e,Twin Starcannon,ranged,2,3+,8,-3,2,Twin-Linked,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:twin-shuriken-cannon,ad88-f706-318c-e70e,Twin Shuriken Cannon,ranged,3,3+,6,-1,2,"Lethal Hits, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:twin-scatter-laser,ad88-f706-318c-e70e,Twin Scatter Laser,ranged,6,3+,5,0,1,"Sustained Hits 1, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
