faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,melee_weapons,coverage
Chaos - Chaos Space Marines,Cult Demagogue,model,872e-581b-7ec4-6798,Chaos - Chaos Space Marines.cat,15,1,1,2,1,1,both
Chaos - Chaos Space Marines,Cultist Firebrand,model,cb66-af7-2cca-1c85,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Dark Commune,unit,1780-25b8-ce0b-898d,Chaos - Chaos Space Marines.cat,90,5,5,6,3,3,both
Chaos - Chaos Space Marines,Defiler,model,29f9-fc47-787e-d9d3,Chaos - Chaos Space Marines.cat,0,1,1,12,9,3,both
Chaos - Chaos Space Marines,Disharmonist,model,d37b-2617-a8e8-23f5,Chaos - Chaos Space Marines.cat,0,1,1,4,2,2,both
Chaos - Chaos Space Marines,Exalted Champion [Crucible],model,b9a4-a9c4-5f8d-ed3a,Chaos - Chaos Space Marines.cat,0,1,1,36,22,14,both
Chaos - Chaos Space Marines,Exalted Champion [Legends],model,f3d9-883e-6ca2-e3b,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Fabius Bile,model,9ddb-d7c2-e120-9b1d,Chaos - Chaos Space Marines.cat,0,1,1,3,1,2,both
Chaos - Chaos Space Marines,Fabius Bile,unit,cd9c-96e7-6dcb-bedf,Chaos - Chaos Space Marines.cat,100,2,2,4,1,3,both
Chaos - Chaos Space Marines,Fellgor Beastmen,unit,6bf7-888c-7aa6-6831,Chaos - Chaos Space Marines.cat,70,10,10,8,4,4,both
Chaos - Chaos Space Marines,Forgefiend,model,45b-19f6-38d2-703f,Chaos - Chaos Space Marines.cat,0,1,1,4,2,2,both
Chaos - Chaos Space Marines,Garlon Souleater,model,c3ab-7837-e98f-6c5e,Chaos - Chaos Space Marines.cat,,1,1,2,1,1,both
Chaos - Chaos Space Marines,Garreon the Corpsemaster,model,5444-f07e-5733-60c0,Chaos - Chaos Space Marines.cat,,1,1,2,1,1,both
Chaos - Chaos Space Marines,Gellerpox Infected [Legends],unit,e1c2-8417-403a-68,Chaos - Chaos Space Marines.cat,125,7,7,3,1,2,both
Chaos - Chaos Space Marines,Haarken Worldclaimer,model,d93f-6d73-1792-cb18,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Havoc Champion,model,7664-c6bb-fce5-f057,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Havoc w/ autocannon,model,d82-980e-54d-7c,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Havoc w/ heavy bolter,model,3fa3-8516-2651-2515,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Havoc w/ lascannon,model,77aa-7131-9a3e-2e7b,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Havoc w/ missile launcher,model,f46d-a5b6-871b-681b,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Havoc w/ reaper chaincannon,model,94a-6f68-a408-16fb,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Havocs,unit,946c-d784-c8be-f21,Chaos - Chaos Space Marines.cat,125,5,5,9,7,2,both
Chaos - Chaos Space Marines,Heavy weapon,model,fb50-52da-26d0-b692,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Helbrute,model,9ff2-45e0-fe97-65f8,Chaos - Chaos Space Marines.cat,0,1,1,12,8,4,both
Chaos - Chaos Space Marines,Heldrake,model,79e5-a673-cca5-91a4,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Hell Talon [Legends],model,4893-c42f-4ca8-2b3d,Chaos - Chaos Space Marines.cat,0,1,1,4,3,1,both
Chaos - Chaos Space Marines,Hellblade [Legends],model,8373-f06d-7680-9de,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Heretic Astartes Daemon Prince,model,9bbd-a535-a4ef-9680,Chaos - Chaos Space Marines.cat,0,1,1,3,1,2,both
Chaos - Chaos Space Marines,Heretic Astartes Daemon Prince with wings,model,2a1d-2757-347c-58f2,Chaos - Chaos Space Marines.cat,0,1,1,3,1,2,both
Chaos - Chaos Space Marines,Huron Blackheart,model,d9e3-8baf-128f-6389,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Iconarch,model,b4cd-a8f-6b2a-c67e,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Katar Garrix,model,7237-6e74-547e-a3c5,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Khorne Lord of Skulls,model,b27f-1c85-5e7f-4e7d,Chaos - Chaos Space Marines.cat,0,1,1,7,5,2,both
Chaos - Chaos Space Marines,Kravek Morne,model,eec8-c21f-c284-a682,Chaos - Chaos Space Marines.cat,0,1,1,4,2,2,both
Chaos - Chaos Space Marines,Legionaries,unit,615-e6bf-cfd2-9384,Chaos - Chaos Space Marines.cat,90,5,10,11,9,2,both
Chaos - Chaos Space Marines,Lord Discordant on Helstalker,model,46e1-2159-7c26-9105,Chaos - Chaos Space Marines.cat,0,1,1,7,4,3,both
Chaos - Chaos Space Marines,Master of Possession,model,287f-7d48-59cf-dc1e,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Masters of the Maelstrom,unit,a998-9dce-fbab-8d32,Chaos - Chaos Space Marines.cat,115,5,5,10,5,5,both
Chaos - Chaos Space Marines,Maulerfiend,model,d37d-7e8f-341b-c67c,Chaos - Chaos Space Marines.cat,0,1,1,3,1,2,both
Chaos - Chaos Space Marines,Mindwitch,model,3e27-e482-1d9-2037,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Nemesis Claw,unit,f666-1f5d-0c20-06c1,Chaos - Chaos Space Marines.cat,110,5,10,10,5,5,both
Chaos - Chaos Space Marines,Noise Marine w/ blastmaster,model,5f97-322c-62cc-c66a,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Noise Marine w/ sonic blaster,model,8e9e-4b90-1f61-2a22,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Noise Marines,unit,371f-09ee-951e-88b3,Chaos - Chaos Space Marines.cat,145,6,6,6,4,2,both
Chaos - Chaos Space Marines,Obliterators,unit,2311-fa63-364-22a3,Chaos - Chaos Space Marines.cat,160,2,2,4,3,1,both
Chaos - Chaos Space Marines,Plague Marines,unit,9030-f62d-417-fc92,Chaos - Chaos Space Marines.cat,95,5,10,10,6,4,both
Chaos - Chaos Space Marines,Power fist and combi-weapon,model,6841-4405-b260-2e6e,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Raptors,unit,acb5-dbf2-e3a6-ad94,Chaos - Chaos Space Marines.cat,110,5,10,4,1,3,both
Chaos - Chaos Space Marines,Red Corsairs Raider Champion,model,0674-8729-c641-9741,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Red Corsairs Raider w/ meltagun,model,1471-b7be-53dc-b29c,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Red Corsairs Raider w/ power fist and meltagun,model,01d4-d8ad-0b62-34e2,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Red Corsairs Raiders,unit,2078-97ce-8793-3382,Chaos - Chaos Space Marines.cat,110,5,10,4,2,2,both
Chaos - Chaos Space Marines,Red Corsairs Reave-captain,model,beed-356b-2fec-2c2a,Chaos - Chaos Space Marines.cat,0,1,1,5,3,2,both
Chaos - Chaos Space Marines,Renegade Enforcer [Legends],model,5b66-39e6-aeb5-8011,Chaos - Chaos Space Marines.cat,0,1,1,7,4,3,both
Chaos - Chaos Space Marines,Renegade Heavy Weapons Squad [Legends],unit,9df-7c70-84d2-e095,Chaos - Chaos Space Marines.cat,75,3,3,9,8,1,both
Chaos - Chaos Space Marines,Rogue Psyker [Legends],model,c0f9-d16c-6caf-5b95,Chaos - Chaos Space Marines.cat,0,1,1,4,3,1,both
Chaos - Chaos Space Marines,Rubric Marines,unit,f2e7-80c9-853d-2c6c,Chaos - Chaos Space Marines.cat,100,5,10,8,6,2,both
Chaos - Chaos Space Marines,Sorcerer,model,980d-c80a-19b2-f641,Chaos - Chaos Space Marines.cat,0,1,1,3,2,1,both
Chaos - Chaos Space Marines,Sorcerer in Terminator Armour,model,683f-bfb2-f8d0-c39e,Chaos - Chaos Space Marines.cat,0,1,1,5,4,1,both
Chaos - Chaos Space Marines,Sorcerer on Bike [Legends],model,af6f-7c4e-ec78-858e,Chaos - Chaos Space Marines.cat,0,1,1,11,7,4,both
Chaos - Chaos Space Marines,Sorcerer on Disc of Tzeentch [Legends],model,5205-d436-bedd-e3df,Chaos - Chaos Space Marines.cat,0,1,1,11,7,4,both
Chaos - Chaos Space Marines,Sorcerer on Palanquin of Nurgle [Legends],model,c8b4-e13c-1a3a-7b55,Chaos - Chaos Space Marines.cat,0,1,1,12,7,5,both
Chaos - Chaos Space Marines,Sorcerer on Steed of Slaanesh [Legends],model,13b0-de3a-650c-d352,Chaos - Chaos Space Marines.cat,0,1,1,12,7,5,both
Chaos - Chaos Space Marines,Sorcerous Champion [Crucible],model,b6c0-4be6-7487-73dc,Chaos - Chaos Space Marines.cat,0,1,1,36,22,14,both
Chaos - Chaos Space Marines,Soul Forge Tyrant [Crucible],model,9573-8b24-3796-d9d9,Chaos - Chaos Space Marines.cat,0,1,1,36,22,14,both
Chaos - Chaos Space Marines,Terminator Champion,model,bbc7-c418-7e46-61b0,Chaos - Chaos Space Marines.cat,0,1,1,3,1,2,both
Chaos - Chaos Space Marines,The Enforcer,model,c6e0-fed6-118a-711a,Chaos - Chaos Space Marines.cat,,1,1,2,1,1,both
Chaos - Chaos Space Marines,Traitor Guardsmen Squad,unit,8dc5-4dcb-d77f-7d23,Chaos - Chaos Space Marines.cat,70,10,10,13,10,3,both
Chaos - Chaos Space Marines,Vashtorr the Arkifane,model,dcc0-b70c-9779-e6c9,Chaos - Chaos Space Marines.cat,0,1,1,3,1,2,both
Chaos - Chaos Space Marines,Venomcrawler,model,3e98-7689-8bf0-96e0,Chaos - Chaos Space Marines.cat,0,1,1,2,1,1,both
Chaos - Chaos Space Marines,Warpsmith,model,440-a22a-eac1-b107,Chaos - Chaos Space Marines.cat,0,1,1,5,4,1,both
Chaos - Daemons Library,Aetaos'rau'keres [Legends],model,a44f-b07c-5a50-ff95,Chaos - Chaos Daemons Library.cat,0,1,1,4,2,2,both
Chaos - Daemons Library,An'ggrath the Unbound [Legends],model,5714-846a-d343-d1b4,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Be'lakor,model,2c37-2898-8350-ef45,Chaos - Chaos Daemons Library.cat,0,1,1,4,2,2,both
Chaos - Daemons Library,Bloodthirster,model,a018-ca33-afd0-be83,Chaos - Chaos Daemons Library.cat,25,1,1,5,3,2,both
Chaos - Daemons Library,Blue Horror,model,b506-5bce-64c6-51b0,Chaos - Chaos Daemons Library.cat,0,1,1,2,1,1,both
Chaos - Daemons Library,Blue Horrors,unit,b795-b936-ad61-e407,Chaos - Chaos Daemons Library.cat,125,10,10,4,2,2,both
Chaos - Daemons Library,Burning Chariot,model,f6eb-b62f-5baf-d96d,Chaos - Chaos Daemons Library.cat,0,1,1,4,2,2,both
Chaos - Daemons Library,Changecaster,model,8b7c-d709-90d4-298e,Chaos - Chaos Daemons Library.cat,0,1,1,3,2,1,both
Chaos - Daemons Library,Daemon Prince of Chaos,model,497d-e065-f5a5-5e80,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Daemon Prince of Chaos with wings,model,5800-3978-370d-b573,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Daemonic Charioteer [Crucible],model,8597-d6dd-511e-80ae,Chaos - Chaos Daemons Library.cat,0,1,1,23,6,17,both
Chaos - Daemons Library,Daemonic Herald [Crucible],model,3a39-0b56-25e0-eff8,Chaos - Chaos Daemons Library.cat,0,1,1,23,6,17,both
Chaos - Daemons Library,Exalted Flamer,model,de54-5b38-8ca1-c39c,Chaos - Chaos Daemons Library.cat,0,1,1,3,2,1,both
Chaos - Daemons Library,Exalted Seeker Chariot [Legends],model,7f62-6b3f-c4fe-b971,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Fateskimmer,model,c199-b27c-7cc2-7935,Chaos - Chaos Daemons Library.cat,0,1,1,4,2,2,both
Chaos - Daemons Library,Flamers,unit,5f23-4d6-f2f9-5973,Chaos - Chaos Daemons Library.cat,65,3,6,2,1,1,both
Chaos - Daemons Library,Flesh Hounds,unit,fd31-64a2-b20f-f0bc,Chaos - Chaos Daemons Library.cat,75,5,10,2,1,1,both
Chaos - Daemons Library,Fluxmaster,model,eba5-8a7a-fc5b-d7ec,Chaos - Chaos Daemons Library.cat,0,1,1,3,2,1,both
Chaos - Daemons Library,Great Unclean One,model,d490-6c4d-e83b-b183,Chaos - Chaos Daemons Library.cat,25,1,1,6,2,4,both
Chaos - Daemons Library,Hellflayers,unit,e8d-bf22-b29-d20e,Chaos - Chaos Daemons Library.cat,0,1,2,3,1,2,both
Chaos - Daemons Library,Immortal Champion [Crucible],model,3594-bf68-4a46-fbf8,Chaos - Chaos Daemons Library.cat,0,1,1,23,6,17,both
Chaos - Daemons Library,Infernal Enrapturess,model,2cc5-ef65-c4b9-28c6,Chaos - Chaos Daemons Library.cat,0,1,1,3,2,1,both
Chaos - Daemons Library,Kairos Fateweaver,model,6df5-f246-6bd-55b8,Chaos - Chaos Daemons Library.cat,0,1,1,3,2,1,both
Chaos - Daemons Library,Karanak,model,8436-cec1-e65a-d1a7,Chaos - Chaos Daemons Library.cat,0,1,1,2,1,1,both
Chaos - Daemons Library,Keeper of Secrets,model,a903-dd97-339d-6899,Chaos - Chaos Daemons Library.cat,0,1,1,6,3,3,both
Chaos - Daemons Library,Lord of Change,model,3600-9f92-933-bf54,Chaos - Chaos Daemons Library.cat,0,1,1,5,3,2,both
Chaos - Daemons Library,Pink Horror,model,c34d-3170-c314-148e,Chaos - Chaos Daemons Library.cat,0,1,1,2,1,1,both
Chaos - Daemons Library,Pink Horrors,unit,e7b8-aa40-6da7-778e,Chaos - Chaos Daemons Library.cat,140,10,10,6,3,3,both
Chaos - Daemons Library,Plague Drones,unit,d620-146a-41cd-f28f,Chaos - Chaos Daemons Library.cat,110,3,6,3,1,2,both
Chaos - Daemons Library,Plague Toads [Legends],unit,a5c9-6285-af1e-3cc3,Chaos - Chaos Daemons Library.cat,120,3,3,2,1,1,both
Chaos - Daemons Library,Pox Riders [Legends],unit,fd5b-9e27-797d-6a3a,Chaos - Chaos Daemons Library.cat,160,3,3,3,1,2,both
Chaos - Daemons Library,Rotigus,model,cff8-7388-a2c9-946c,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Scabeiathrax the Bloated [Legends],model,e57d-435b-99da-d559,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Seeker Chariot,model,9843-75d5-f031-6ff7,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Seeker Chariot [Legends],unit,5fe1-5a7a-9f8e-21e0,Chaos - Chaos Daemons Library.cat,0,1,2,3,1,2,both
Chaos - Daemons Library,Shalaxi Helbane,model,c49d-5ebc-4ee4-689e,Chaos - Chaos Daemons Library.cat,0,1,1,5,3,2,both
Chaos - Daemons Library,Skarbrand,model,7998-d0a-baa4-e8b3,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Skull Cannon,model,fd37-8a80-3da8-f262,Chaos - Chaos Daemons Library.cat,0,1,1,3,1,2,both
Chaos - Daemons Library,Spoilpox Scrivener,model,e7cd-468b-37dd-d82f,Chaos - Chaos Daemons Library.cat,0,1,1,2,1,1,both
Chaos - Daemons Library,Syll'esske,model,27f6-d907-66f-ca28,Chaos - Chaos Daemons Library.cat,0,1,1,4,2,2,both
Chaos - Daemons Library,The Changeling,model,ac75-c011-9a10-2c4a,Chaos - Chaos Daemons Library.cat,0,1,1,3,2,1,both
Chaos - Daemons Library,Tormentbringer,model,673b-111b-6dcb-352,Chaos - Chaos Daemons Library.cat,25,1,1,3,1,2,both
Chaos - Daemons Library,Zarakynel [Legends],model,268e-459c-c6e8-7754,Chaos - Chaos Daemons Library.cat,0,1,1,4,2,2,both
Chaos - Death Guard,Biologus Putrifier,model,690b-a189-5935-f32e,Chaos - Death Guard.cat,20,1,1,3,2,1,both
Chaos - Death Guard,Blightlord Terminators,unit,5b4e-dcf1-5c6f-4d35,Chaos - Death Guard.cat,115,3,10,8,5,3,both
Chaos - Death Guard,Chaos Land Raider,model,89d-b0c0-6e19-f017,Chaos - Death Guard.cat,220,1,1,6,5,1,both
Chaos - Death Guard,Chaos Lord on Palanquin of Nurgle [Legends],model,1d25-87a1-2d17-5d02,Chaos - Death Guard.cat,20,1,1,11,5,6,both
Chaos - Death Guard,Chaos Predator Annihilator,model,9b58-210d-c12f-4d46,Chaos - Death Guard.cat,135,1,1,7,6,1,both
Chaos - Death Guard,Chaos Predator Destructor,model,ab4e-466d-e9e8-89d5,Chaos - Death Guard.cat,145,1,1,7,6,1,both
Chaos - Death Guard,Chaos Rhino,model,b899-92e2-693a-975f,Chaos - Death Guard.cat,85,1,1,4,3,1,both
Chaos - Death Guard,Daemon Prince of Nurgle,model,4cb3-e6b6-4e82-23bf,Chaos - Death Guard.cat,20,1,1,3,1,2,both
Chaos - Death Guard,Daemon Prince of Nurgle with wings,model,f4d7-244d-16c4-f2f3,Chaos - Death Guard.cat,20,1,1,3,1,2,both
Chaos - Death Guard,Death Guard Chaos Lord [Legends],model,cfc1-1741-530c-3335,Chaos - Death Guard.cat,20,1,1,9,5,4,both
Chaos - Death Guard,Death Guard Chaos Lord in Terminator Armour [Legends],model,bacc-4f1-649-a051,Chaos - Death Guard.cat,20,1,1,6,2,4,both
Chaos - Death Guard,Death Guard Cultists [Legends],unit,d579-88cd-c634-f800,Chaos - Death Guard.cat,50,10,20,6,5,1,both
Chaos - Death Guard,Death Guard Sorcerer in Terminator Armour [Legends],model,93ac-1b31-4238-d60e,Chaos - Death Guard.cat,20,1,1,9,4,5,both
Chaos - Death Guard,Deathshroud Terminators,unit,83e8-ebb7-785a-2115,Chaos - Death Guard.cat,160,3,6,3,1,2,both
Chaos - Death Guard,Defiler,model,bc88-0833-743e-0146,Chaos - Death Guard.cat,0,1,1,12,9,3,both
Chaos - Death Guard,Foetid Bloat-drone,model,26d5-ec73-3517-f3f,Chaos - Death Guard.cat,100,1,1,3,1,2,both
Chaos - Death Guard,Foetid Bloat-drone with heavy blight launcher,model,d055-25eb-eb2b-7f6a,Chaos - Death Guard.cat,120,1,1,2,1,1,both
Chaos - Death Guard,Foul Blightspawn,model,c88f-d4dc-84b3-1b31,Chaos - Death Guard.cat,20,1,1,2,1,1,both
Chaos - Death Guard,Gellerpox Infected [Legends],unit,6d29-1c06-c787-64e0,Chaos - Death Guard.cat,125,7,7,3,1,2,both
Chaos - Death Guard,Great Unclean One,model,2425-13a7-77f0-0112,Chaos - Death Guard.cat,20,1,1,6,2,4,both
Chaos - Death Guard,Helbrute,model,2a2b-643e-860e-b524,Chaos - Death Guard.cat,115,1,1,13,9,4,both
Chaos - Death Guard,Hell Talon [Legends],model,8cba-21cc-a3b3-91ed,Chaos - Death Guard.cat,140,1,1,4,3,1,both
Chaos - Death Guard,Hellblade [Legends],model,3e86-ef61-9b87-3658,Chaos - Death Guard.cat,0,1,1,3,2,1,both
Chaos - Death Guard,Icon Bearer,model,3e5b-23db-4ccd-ea97,Chaos - Death Guard.cat,20,1,1,2,1,1,both
Chaos - Death Guard,Lord of Poxes,model,c5a7-5f07-2b1a-8f98,Chaos - Death Guard.cat,20,1,1,3,2,1,both
Chaos - Death Guard,Lord of Virulence,model,c15c-2b5a-dcab-7627,Chaos - Death Guard.cat,20,1,1,2,1,1,both
Chaos - Death Guard,Malignant Plaguecaster,model,9900-77d7-10e3-5c91,Chaos - Death Guard.cat,20,1,1,4,3,1,both
Chaos - Death Guard,Mortarion,model,f5ac-4f37-fe7b-36b6,Chaos - Death Guard.cat,380,1,1,4,2,2,both
Chaos - Death Guard,Myphitic Blight-hauler,unit,35b2-7490-1a7b-cd99,Chaos - Death Guard.cat,100,1,2,5,4,1,both
Chaos - Death Guard,Myphitic Blight-hauler,model,364c-e8a8-cc5b-5b02,Chaos - Death Guard.cat,100,1,1,5,4,1,both
Chaos - Death Guard,Noxious Blightbringer,model,1ffc-27de-8aea-e7bb,Chaos - Death Guard.cat,20,1,1,3,2,1,both
Chaos - Death Guard,Plague Drones,unit,cd03-e1f3-fa31-a271,Chaos - Death Guard.cat,115,3,6,3,1,2,both
Chaos - Death Guard,Plague Lord [Crucible],model,89d8-7e90-be47-59b6,Chaos - Death Guard.cat,10,1,1,31,20,11,both
Chaos - Death Guard,Plague Marines,unit,8467-b3a2-2597-de0d,Chaos - Death Guard.cat,95,5,10,14,10,4,both
Chaos - Death Guard,Plague Sorcerer [Crucible],model,d037-162a-ac85-9c88,Chaos - Death Guard.cat,10,1,1,31,20,11,both
Chaos - Death Guard,Plague Surgeon,model,9a82-ea13-3511-6c08,Chaos - Death Guard.cat,20,1,1,2,1,1,both
Chaos - Death Guard,Plagueburst Crawler,model,e58b-507a-937f-7abf,Chaos - Death Guard.cat,210,1,1,6,5,1,both
Chaos - Death Guard,Rotigus,model,66dd-f8c9-f9a6-0e6b,Chaos - Death Guard.cat,0,1,1,3,1,2,both
Chaos - Death Guard,Sorcerer on Palanquin of Nurgle [Legends],model,474-6b31-df19-2b49,Chaos - Death Guard.cat,20,1,1,12,7,5,both
Chaos - Death Guard,Tallyman,model,506c-16a8-68f7-c08a,Chaos - Death Guard.cat,20,1,1,3,2,1,both
Chaos - Death Guard,Tri-lobe Vector,model,fbf5-7844-61de-07c6,Chaos - Death Guard.cat,10,1,1,31,20,11,both
Chaos - Death Guard,Tri-lobe Vectors [Crucible],unit,fa2a-1b44-a513-318d,Chaos - Death Guard.cat,120,3,3,31,20,11,both
Chaos - Emperor's Children,Champion of Excess [Crucible],model,cc4d-41d6-dfea-414f,Chaos - Emperor's Children.cat,0,1,1,26,15,11,both
Chaos - Emperor's Children,Chaos Land Raider,model,f10c-5f3e-c09d-0b12,Chaos - Emperor's Children.cat,0,1,1,5,4,1,both
Chaos - Emperor's Children,Chaos Rhino,model,8ae1-aa47-e1d1-1b31,Chaos - Emperor's Children.cat,0,1,1,3,2,1,both
Chaos - Emperor's Children,Chaos Terminators,unit,5926-4deb-a85d-c73a,Chaos - Emperor's Children.cat,145,5,5,6,3,3,both
Chaos - Emperor's Children,Daemon Prince of Slaanesh,model,ad59-b823-900d-ee2d,Chaos - Emperor's Children.cat,25,1,1,3,1,2,both
Chaos - Emperor's Children,Daemon Prince of Slaanesh with Wings,model,e452-08be-33e6-3864,Chaos - Emperor's Children.cat,25,1,1,3,1,2,both
Chaos - Emperor's Children,Defiler,model,b541-3292-a5cc-dbeb,Chaos - Emperor's Children.cat,0,1,1,12,9,3,both
Chaos - Emperor's Children,Disharmonist,model,19aa-1a3e-7140-3052,Chaos - Emperor's Children.cat,0,1,1,4,2,2,both
Chaos - Emperor's Children,Excruciator [Crucible],model,eeac-c9b8-3904-11a5,Chaos - Emperor's Children.cat,0,1,1,26,15,11,both
Chaos - Emperor's Children,Flawless Blades,unit,183e-f3bb-3ce6-7b55,Chaos - Emperor's Children.cat,100,3,6,2,1,1,both
Chaos - Emperor's Children,Flawless Champion [Crucible],model,2334-eccf-6ea5-562e,Chaos - Emperor's Children.cat,0,1,1,26,15,11,both
Chaos - Emperor's Children,Fulgrim,model,1e0a-cf2b-6602-2a34,Chaos - Emperor's Children.cat,340,1,1,4,1,3,both
Chaos - Emperor's Children,Heldrake,model,3750-df25-165d-d003,Chaos - Emperor's Children.cat,0,1,1,3,2,1,both
Chaos - Emperor's Children,Infractors,unit,e456-0afc-9b42-226c,Chaos - Emperor's Children.cat,85,1,1,6,3,3,both
Chaos - Emperor's Children,Keeper of Secrets,model,7b2b-4508-263d-f20f,Chaos - Emperor's Children.cat,25,1,1,6,3,3,both
Chaos - Emperor's Children,Lord Exultant,model,7b4c-dfe0-6a0a-304a,Chaos - Emperor's Children.cat,25,1,1,9,4,5,both
Chaos - Emperor's Children,Lord Kakophonist,model,ee50-955a-0a81-41f1,Chaos - Emperor's Children.cat,25,1,1,3,1,2,both
Chaos - Emperor's Children,Maulerfiend,model,656c-8b78-8e59-0591,Chaos - Emperor's Children.cat,0,1,1,3,1,2,both
Chaos - Emperor's Children,Noise Marine w/ blastmaster,model,f6c0-be94-3353-3376,Chaos - Emperor's Children.cat,0,1,1,3,2,1,both
Chaos - Emperor's Children,Noise Marine w/ sonic blaster,model,3dfa-a8d4-464a-ccf6,Chaos - Emperor's Children.cat,0,1,1,2,1,1,both
Chaos - Emperor's Children,Noise Marines,unit,5817-0d6c-973c-68f8,Chaos - Emperor's Children.cat,145,6,6,6,4,2,both
Chaos - Emperor's Children,Shalaxi Helbane,model,20df-143c-fc59-77e0,Chaos - Emperor's Children.cat,0,1,1,5,3,2,both
Chaos - Emperor's Children,Sorcerer,model,2cd1-13f5-d59d-cc7f,Chaos - Emperor's Children.cat,25,1,1,4,3,1,both
Chaos - Emperor's Children,Tormentors,unit,4494-dd7d-69f7-306c,Chaos - Emperor's Children.cat,85,5,10,10,7,3,both
Chaos - Thousand Sons,Ahriman,model,3bfa-bf00-b5ed-cc81,Chaos - Thousand Sons.cat,0,1,1,3,2,1,both
Chaos - Thousand Sons,Aspiring Sorcerer,model,a453-2220-cdf7-ef10,Chaos - Thousand Sons.cat,,1,1,4,3,1,both
Chaos - Thousand Sons,Blue Horror,model,a7db-5a37-4495-4ed1,Chaos - Thousand Sons.cat,0,1,1,2,1,1,both
Chaos - Thousand Sons,Blue Horrors,unit,aec5-4419-39e7-3e63,Chaos - Thousand Sons.cat,90,10,10,4,2,2,both
Chaos - Thousand Sons,Brayherd Chieftain [Crucible],model,d288-821d-7fef-f3ae,Chaos - Thousand Sons.cat,0,1,1,24,18,6,both
Chaos - Thousand Sons,Brayherd Shaman [Crucible],model,f75a-a5e6-f478-6f55,Chaos - Thousand Sons.cat,0,1,1,24,18,6,both
Chaos - Thousand Sons,Chaos Land Raider,model,dfde-eaff-e63e-3aae,Chaos - Thousand Sons.cat,0,1,1,6,5,1,both
Chaos - Thousand Sons,Chaos Lord on Disc of Tzeentch [Legends],model,dc89-ef5-e91d-b155,Chaos - Thousand Sons.cat,0,1,1,10,5,5,both
