faction,unit_name,selection_type,unit_id,source_file,source_type,source_id,ability_id,ability_name,text
Aeldari - Aeldari Library,Eldrad Ulthran,model,f48e-276e-a997-c90e,Aeldari - Aeldari Library.cat,unit,f48e-276e-a997-c90e,f48e-276e-a997-c90e:doom-(psychic):98aa-81a5-6eaf-b4d1,Doom (Psychic),"At the end of your Movement phase, select one enemy unit within 18"" of and visible to this model. Until the start of your next Command phase, each time a friendly ^^Aeldari^^ model makes an attack that targets that enemy unit, add 1 to the Wound roll"
Aeldari - Aeldari Library,Eldrad Ulthran,model,f48e-276e-a997-c90e,Aeldari - Aeldari Library.cat,unit,f48e-276e-a997-c90e,f48e-276e-a997-c90e:invulnerable-save-(eldrad):e5fe-bd04-433b-8c90,Invulnerable Save (Eldrad),Eldrad Ulthran has a 4+ Invulnerable save
Aeldari - Aeldari Library,Eldrad Ulthran,model,f48e-276e-a997-c90e,Aeldari - Aeldari Library.cat,unit,f48e-276e-a997-c90e,f48e-276e-a997-c90e:leader:8e59-8a27-382f-ebbb,Leader,"This model can be attached to the following units:
■ Guardian Defenders
■ Storm Guardians
■ Warlock Conclave"
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,unit,1d83-167-486c-bac4,1d83-167-486c-bac4:damaged:-1-4-wounds-remaining:7850-aaa9-8d27-c347,Damaged: 1-4 Wounds Remaining,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,unit,1d83-167-486c-bac4,1d83-167-486c-bac4:fire-support:1e42-6c14-1938-93a3,Fire Support,"In your Shooting phase, after this model has shot, select one enemy unit hit by one or more of those attacks. Until the end of the turn, each time a friendly model that disembarked from this Transport this turn makes an attack that targets that enemy unit, you can re-roll the Wound roll"
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,unit,b2f5-8219-f875-917e,b2f5-8219-f875-917e:branching-fates-(psychic):1db8-859e-c4c7-d8b2,Branching Fates (Psychic),"While this model is leading a unit, once per phase you can change the result of one Hit roll, one Wound roll, or one Damage roll made for a model in that unit (excluding ^^Support Weapon^^ models) to an unmodified 6."
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,unit,b2f5-8219-f875-917e,b2f5-8219-f875-917e:guide-(psychic):9aa5-e161-4264-9617,Guide (Psychic),"At the end of your Movement phase, select one enemy unit within 18"" of and visible to this model. Until the start of your next Command phase, each time a friendly Aeldari model makes an attack that targets that enemy unit, add 1 to the Hit roll. Each unit can only be selected for this ability once per turn."
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,unit,b2f5-8219-f875-917e,b2f5-8219-f875-917e:invulnerable-save-(farseer):5ee2-f2d0-472b-274c,Invulnerable Save (Farseer),A Farseer has a 4+ Invulnerable save
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,unit,b2f5-8219-f875-917e,b2f5-8219-f875-917e:leader:b5a6-cb04-951e-3c0e,Leader,"This model can be attached to the following units:
■ Guardian Defenders
■ Storm Guardians
■ Warlock Conclave"
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,unit,833b-55bc-73be-8862,833b-55bc-73be-8862:branching-fates-(psychic):47ca-e9d7-e55f-17f8,Branching Fates (Psychic),"While this model is leading a unit, once per phase you can change the result of one Hit roll, one Wound roll, or one Damage roll made for a model in that unit to an unmodified 6."
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,unit,833b-55bc-73be-8862,833b-55bc-73be-8862:invulnerable-save-(farseer):a5f6-a46f-82c2-cdfb,Invulnerable Save (Farseer),A Farseer Skyrunner has a 4+ Invulnerable save
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,unit,833b-55bc-73be-8862,833b-55bc-73be-8862:leader:60c7-3eec-1396-ae4d,Leader,"This model can be attached to the following units:
■ Warlock Skyrunners
■ Windriders"
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,unit,833b-55bc-73be-8862,833b-55bc-73be-8862:misfortune-(psychic):5845-10af-ea52-4dd3,Misfortune (Psychic),"At the end of your Movement phase, select one enemy unit within 18"" of and visible to this model. Until the start of your next Command phase, each time a model in that unit makes an attack, subtract 1 from the Wound roll. Each unit can only be selected for this ability once per turn."
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,unit,5374-9e93-8af2-819e,5374-9e93-8af2-819e:assured-destruction:6661-26b2-c0eb-985,Assured Destruction,"In your Shooting phase, each time a model in this unit makes a ranged attack that targets a ^^Monster^^ or ^^Vehicle^^ unit, you can re-roll the Hit roll, you can re-roll the Wound roll and you can re-roll the Damage roll."
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,unit,5374-9e93-8af2-819e,5374-9e93-8af2-819e:invulnerable-save:5b81-960-3f68-5499,Invulnerable Save,This unit has a 5+ Invulnerable save
Aeldari - Aeldari Library,Fire Prism,model,9940-a69b-682e-ccf4,Aeldari - Aeldari Library.cat,unit,9940-a69b-682e-ccf4,9940-a69b-682e-ccf4:crystal-matrix:2cf-e1fe-fd6e-6857,Crystal Matrix,"Each time this model is selected to shoot, you can re-roll one Hit roll and you can re-roll one Wound roll when resolving those attacks."
Aeldari - Aeldari Library,Fire Prism,model,9940-a69b-682e-ccf4,Aeldari - Aeldari Library.cat,unit,9940-a69b-682e-ccf4,9940-a69b-682e-ccf4:damaged:-1-4-wounds-remaining:e0e4-d593-3230-8d98,Damaged: 1-4 Wounds Remaining,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Aeldari - Aeldari Library,Firestorm [Legends],model,d11f-239d-94b4-c194,Aeldari - Aeldari Library.cat,unit,d11f-239d-94b4-c194,d11f-239d-94b4-c194:damaged:-1-4-wounds-remaining:95a9-d64c-51d1-26bf,Damaged: 1-4 Wounds Remaining,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Aeldari - Aeldari Library,Firestorm [Legends],model,d11f-239d-94b4-c194,Aeldari - Aeldari Library.cat,unit,d11f-239d-94b4-c194,d11f-239d-94b4-c194:skyfire:52ec-5780-4e0-56f4,Skyfire,"Each time you target this model with the Fire Overwatch Stratagem just after an enemy unit that can ^^Fly^^ starts or ends a Normal, Advance or Fall Back move, when resolving that Stratagem, in addition to shooting that enemy unit, you can select up to 3 other enemy units within 24"" of this model that can ^^Fly^^; this model can also shoot at each of those units with its Firestorm scatter laser (provided each one is an eligible target), but when doing so, an unmodified Hit roll of 6 is required to score a hit."
Aeldari - Aeldari Library,Flesh Crafter [Crucible],model,b5a1-7e2b-7a1d-bbda,Aeldari - Aeldari Library.cat,unit,b5a1-7e2b-7a1d-bbda,b5a1-7e2b-7a1d-bbda:fleshcraft-(pain):2ed1-704c-d013-b5c3,Fleshcraft (Pain),"In your Command phase, you can spend 1 Pain token to Empower this model’s unit. Each time you do, you can return up to D3+1 destroyed Bodyguard models to that unit."
Aeldari - Aeldari Library,Flesh Crafter [Crucible],model,b5a1-7e2b-7a1d-bbda,Aeldari - Aeldari Library.cat,unit,b5a1-7e2b-7a1d-bbda,b5a1-7e2b-7a1d-bbda:invulnerable-save-(flesh-crafter):9944-4cc9-cb01-d930,Invulnerable Save (Flesh Crafter),A Flesh Crafter has a 6+ Invulnerable save.
Aeldari - Aeldari Library,Flesh Crafter [Crucible],model,b5a1-7e2b-7a1d-bbda,Aeldari - Aeldari Library.cat,unit,b5a1-7e2b-7a1d-bbda,b5a1-7e2b-7a1d-bbda:leader:fbc5-888a-1008-f28a,Leader,"This model can be attached to the following units:
■ Wracks"
Aeldari - Aeldari Library,Flesh Crafter [Crucible],model,b5a1-7e2b-7a1d-bbda,Aeldari - Aeldari Library.cat,unit,b5a1-7e2b-7a1d-bbda,b5a1-7e2b-7a1d-bbda:pain-adept:fbaf-928c-f293-6fdd,Pain Adept,"In your Command phase, if one or more models from your army with this ability are on the battlefield, roll one D6: on a 4+, you gain 1 Pain token."
Aeldari - Aeldari Library,Fuegan,model,9262-3993-1368-be5a,Aeldari - Aeldari Library.cat,unit,9262-3993-1368-be5a,9262-3993-1368-be5a:burning-lance:1cfc-9876-dfba-d7db,Burning Lance,"While this model is leading a unit, add 6"" to the Range characteristic of Melta weapons equipped by models in that unit."
Aeldari - Aeldari Library,Fuegan,model,9262-3993-1368-be5a,Aeldari - Aeldari Library.cat,unit,9262-3993-1368-be5a,9262-3993-1368-be5a:invulnerable-save-(fuegan):b17f-b753-359-e5f4,Invulnerable Save (Fuegan),Fuegan has a 4+ Invulnerable save
Aeldari - Aeldari Library,Fuegan,model,9262-3993-1368-be5a,Aeldari - Aeldari Library.cat,unit,9262-3993-1368-be5a,9262-3993-1368-be5a:leader:6419-2c4e-129a-9939,Leader,"This model can be attached to the following unit:
■ Fire Dragons"
Aeldari - Aeldari Library,Fuegan,model,9262-3993-1368-be5a,Aeldari - Aeldari Library.cat,unit,9262-3993-1368-be5a,9262-3993-1368-be5a:unquenchable-resolve:ad3f-9c8e-278f-e31d,Unquenchable Resolve,"The first time this model is destroyed, at the end of the phase, roll one D6. On a 2+, set this model back up on the battlefield as close as possible to where it was destroyed and not within Engagement Range of one or more enemy units, with its full wounds remaining."
Aeldari - Aeldari Library,Ghost Warrior [Crucible],model,5578-f918-6e88-3d0e,Aeldari - Aeldari Library.cat,unit,5578-f918-6e88-3d0e,5578-f918-6e88-3d0e:awakened-spirit:6e87-cc19-19cd-833f,Awakened Spirit,"Each time this model makes an attack, re-roll a Hit roll of 1 and re-roll a Wound roll of 1."
Aeldari - Aeldari Library,Grotesques [Legends],unit,d729-7e1f-93a9-b1c5,Aeldari - Aeldari Library.cat,unit,d729-7e1f-93a9-b1c5,d729-7e1f-93a9-b1c5:invulnerable-save:c830-eeb5-94d7-e8f7,Invulnerable Save,This unit has a 6+ Invulnerable save
Aeldari - Aeldari Library,Grotesques [Legends],unit,d729-7e1f-93a9-b1c5,Aeldari - Aeldari Library.cat,unit,d729-7e1f-93a9-b1c5,d729-7e1f-93a9-b1c5:macro-steroids-(pain):db0c-c6dc-9219-fa52,Macro-steroids (Pain),"In the Fight phase, when you select this unit to fight, you can spend 1 of your Pain tokens to Empower this unit. While Empowered, melee weapons equipped by models in this unit have a Strength characteristic of 8 and the ^^**[LETHAL HITS]**^^ ability."
Aeldari - Aeldari Library,Grotesques [Legends],unit,d729-7e1f-93a9-b1c5,Aeldari - Aeldari Library.cat,unit,d729-7e1f-93a9-b1c5,d729-7e1f-93a9-b1c5:monstrous-charge:332b-fd0b-ff45-e102,Monstrous Charge,"Each time this unit ends a Charge move, select one enemy unit within Engagement Range of it, then roll one D6 for each model in this unit that is within Engagement Range of that enemy unit: for each 4+, that enemy unit suffers D3 mortal wounds."
Aeldari - Aeldari Library,Grotesques [Legends],unit,d729-7e1f-93a9-b1c5,Aeldari - Aeldari Library.cat,unit,d729-7e1f-93a9-b1c5,d729-7e1f-93a9-b1c5:monstrous-hulks:4872-7127-bfd6-2539,Monstrous Hulks,"This unit cannot embark within a ^^**Venom**^^, but it can embark within other ^^**Drukhari Transports**^^; when doing so, each ^^**Grotesque**^^ model takes up the space of 3 models."
Aeldari - Aeldari Library,Guardian Defenders,unit,e78a-4442-4ed2-66bf,Aeldari - Aeldari Library.cat,unit,e78a-4442-4ed2-66bf,e78a-4442-4ed2-66bf:crewed-platform:20e4-a0c1-1706-6030,Crewed Platform,"When the last Guardian Defender model in this unit is destroyed, any remaining Heavy Weapon Platform models in this unit are also destroyed."
Aeldari - Aeldari Library,Guardian Defenders,unit,e78a-4442-4ed2-66bf,Aeldari - Aeldari Library.cat,unit,e78a-4442-4ed2-66bf,e78a-4442-4ed2-66bf:fleet-of-foot:b52d-d46c-dd8c-a825,Fleet of Foot,"This unit can perform the Fade Back Agile Manoeuvre without spending a Battle Focus token to do so. It can do so even if other units have done so in the same phase, and doing so does not prevent other units from performing the same Agile Manoeuvre in the same phase."
Aeldari - Aeldari Library,Haemonculus,model,32ff-aec4-9669-c8a2,Aeldari - Aeldari Library.cat,unit,32ff-aec4-9669-c8a2,32ff-aec4-9669-c8a2:fear-incarnate-(aura):aa63-96c4-50b4-f4dd,Fear Incarnate (Aura),"While an enemy unit is within 6"" of this model, worsen the Leadership characteristic of models in that unit by 1. In addition, in the Battle-shock step of your opponent's Command phase, if such an enemy unit is below its Starting Strength, it must take a Battle-shock test."
Aeldari - Aeldari Library,Haemonculus,model,32ff-aec4-9669-c8a2,Aeldari - Aeldari Library.cat,unit,32ff-aec4-9669-c8a2,32ff-aec4-9669-c8a2:fleshcraft-(pain):15ef-194e-4fd8-ccdc,Fleshcraft (Pain),"In your Command phase, you can spend 1 Pain token to Empower this model's unit. Each time you do, you can return up to D3+1 destroyed Bodyguard models to that unit."
Aeldari - Aeldari Library,Haemonculus,model,32ff-aec4-9669-c8a2,Aeldari - Aeldari Library.cat,unit,32ff-aec4-9669-c8a2,32ff-aec4-9669-c8a2:invulnerable-save:c81d-d5fa-3b27-753b,Invulnerable Save,This unit has a 6+ Invulnerable save
Aeldari - Aeldari Library,Haemonculus,model,32ff-aec4-9669-c8a2,Aeldari - Aeldari Library.cat,unit,32ff-aec4-9669-c8a2,32ff-aec4-9669-c8a2:leader:d3b1-5310-845c-d2c2,Leader,"This model can be attached to the following unit:
■ Wracks"
Aeldari - Aeldari Library,Haemonculus,model,32ff-aec4-9669-c8a2,Aeldari - Aeldari Library.cat,unit,32ff-aec4-9669-c8a2,32ff-aec4-9669-c8a2:pain-adept:80a9-b22f-56f8-9652,Pain Adept,"In your Command phase, if one or more models from your army with this ability are on the battlefield, roll one D6: on a 4+, you gain 1 Pain token."
Aeldari - Aeldari Library,Hellions,unit,2311-9feb-9d0a-8154,Aeldari - Aeldari Library.cat,unit,2311-9feb-9d0a-8154,2311-9feb-9d0a-8154:battlefield-butchery-(pain):e6d1-59ad-3bf9-a90f,Battlefield Butchery (Pain),"In the Fight phase, when you select this unit to fight, you can spend 1 Pain token to Empower this unit. While Empowered, add 1 to the Attacks and Strength characteristics of this unit's melee weapons."
Aeldari - Aeldari Library,Hellions,unit,2311-9feb-9d0a-8154,Aeldari - Aeldari Library.cat,unit,2311-9feb-9d0a-8154,2311-9feb-9d0a-8154:invulnerable-save:30b3-ae03-5fb0-8da1,Invulnerable Save,This unit has a 6+ Invulnerable save
Aeldari - Aeldari Library,Hellions,unit,2311-9feb-9d0a-8154,Aeldari - Aeldari Library.cat,unit,2311-9feb-9d0a-8154,2311-9feb-9d0a-8154:skyboard-evasion:765a-61c0-ff7b-5edc,Skyboard Evasion,"Once per turn, when an enemy unit ends a Normal, Advance or Fall Back move within 9"" of this unit, this unit can make a Normal move of up to D6""."
Aeldari - Aeldari Library,Hemlock Wraithfighter,model,551b-900c-3681-8f11,Aeldari - Aeldari Library.cat,unit,551b-900c-3681-8f11,551b-900c-3681-8f11:damaged:-1-4-wounds-remaining:988d-b648-3ebe-8168,Damaged: 1-4 Wounds Remaining,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Aeldari - Aeldari Library,Hemlock Wraithfighter,model,551b-900c-3681-8f11,Aeldari - Aeldari Library.cat,unit,551b-900c-3681-8f11,"551b-900c-3681-8f11:mindshock-pod-(aura,-psychic):6723-452c-f397-3431","Mindshock Pod (Aura, Psychic)","While an enemy unit is within 9"" of this model, subtract 1 from Battle-shock and Leadership tests taken for that unit."
Aeldari - Aeldari Library,Hornet [Legends],model,1224-8735-46d-1919,Aeldari - Aeldari Library.cat,unit,1224-8735-46d-1919,1224-8735-46d-1919:lightning-assault:5e8d-c991-849a-c0a2,Lightning Assault,"Each time this model ends a Normal move, you can select one enemy unit (excluding ^^Monster^^ and ^^Vehicle^^ units) that it moved over during that move, then roll six D6: for each 4+, that enemy unit suffers 1 mortal wound."
Aeldari - Aeldari Library,Howling Banshees,unit,7fcb-9262-474a-7cec,Aeldari - Aeldari Library.cat,unit,7fcb-9262-474a-7cec,7fcb-9262-474a-7cec:acrobatic:efd8-528f-195b-b89c,Acrobatic,This unit is eligible to declare a charge in a turn in which it Advanced or Fell Back
Aeldari - Aeldari Library,Howling Banshees,unit,7fcb-9262-474a-7cec,Aeldari - Aeldari Library.cat,unit,7fcb-9262-474a-7cec,7fcb-9262-474a-7cec:invulnerable-save:8d9d-fa61-1677-f0b1,Invulnerable Save,This unit has a 5+ Invulnerable Save. This invulnerable save is improved to 4+ against melee attacks.
Aeldari - Aeldari Library,Illic Nightspear [Legends],model,2713-f82d-5189-d5de,Aeldari - Aeldari Library.cat,unit,2713-f82d-5189-d5de,2713-f82d-5189-d5de:bringer-of-the-true-death:a3dc-6461-d829-8416,Bringer of the True Death,"While this model is leading a unit, each time a model in that unit makes an attack, you can re-roll the Wound roll."
Aeldari - Aeldari Library,Illic Nightspear [Legends],model,2713-f82d-5189-d5de,Aeldari - Aeldari Library.cat,unit,2713-f82d-5189-d5de,2713-f82d-5189-d5de:hunter-unseen:5d64-2ac1-4588-f50e,Hunter Unseen,"This model’s unit can only be selected as the target of a ranged attack if the attacking model is within 12""."
Aeldari - Aeldari Library,Illic Nightspear [Legends],model,2713-f82d-5189-d5de,Aeldari - Aeldari Library.cat,unit,2713-f82d-5189-d5de,2713-f82d-5189-d5de:invulnerable-save-(illic-nightspear):9027-648a-c521-559a,Invulnerable Save (Illic Nightspear),Illic Nightspear has a 5+ invulnerable save against ranged attacks.
