weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
c1ff-dc11-9853-e3e3:ranged:long-rifle,c1ff-dc11-9853-e3e3,Long rifle,ranged,1,2+,4,-1,2,Precision,36,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:melee:zephyrglaive,9270-4b93-ca59-f3ed,Zephyrglaive,melee,4,3+,6,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:ranged:star-bolas,9270-4b93-ca59-f3ed,Star Bolas,ranged,D3,3+,7,-2,2,-,12,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:ranged:shuriken-cannon,9270-4b93-ca59-f3ed,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:ranged:skyweaver-haywire-cannon,9270-4b93-ca59-f3ed,Skyweaver Haywire Cannon,ranged,2,3+,3,-1,3,"Anti-Vehicle 4+, Devastating Wounds",24,,,,,,,,Aeldari - Aeldari Library.cat
9270-4b93-ca59-f3ed:melee:close-combat-weapon,9270-4b93-ca59-f3ed,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
f88f-60c5-3daf-3d2f:melee:solitaire-weapons,f88f-60c5-3daf-3d2f,Solitaire Weapons,melee,9,2+,6,-2,2,Precision,,,,,,,,,Aeldari - Aeldari Library.cat
e53b-7d09-eb7c-c6c7:ranged:shuriken-pistol,e53b-7d09-eb7c-c6c7,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
e53b-7d09-eb7c-c6c7:melee:witch-staff,e53b-7d09-eb7c-c6c7,Witch Staff,melee,2,2+,3,0,D3,"Anti-infantry 2+, Psychic",,,,,,,,,Aeldari - Aeldari Library.cat
854b-f8e-28fa-8c24:ranged:shuriken-cannon,854b-f8e-28fa-8c24,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
854b-f8e-28fa-8c24:melee:close-combat-weapon,854b-f8e-28fa-8c24,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:ranged:fusion-gun,5452-c4a7-59fb-f05c,Fusion gun,ranged,1,3+,8,-4,D6,"Assault, Melta 2",12,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:melee:power-sword,5452-c4a7-59fb-f05c,Power sword,melee,2,3+,4,-2,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:ranged:flamer,5452-c4a7-59fb-f05c,Flamer,ranged,D6,N/A,4,0,1,"Assault, Ignores Cover, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:ranged:shuriken-pistol,5452-c4a7-59fb-f05c,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
5452-c4a7-59fb-f05c:melee:close-combat-weapon,5452-c4a7-59fb-f05c,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:ranged:shuriken-pistol,c90f-a8e5-6afa-eb91,Shuriken pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:melee:biting-blade,c90f-a8e5-6afa-eb91,Biting blade,melee,4,3+,6,-3,1,Sustained Hits 1,,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:melee:scorpion's-claw,c90f-a8e5-6afa-eb91,Scorpion's claw,melee,3,3+,8,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:melee:scorpion-chainsword,c90f-a8e5-6afa-eb91,Scorpion chainsword,melee,4,3+,4,-1,1,Sustained Hits 1,,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:melee:chainsabres,c90f-a8e5-6afa-eb91,Chainsabres,melee,5,3+,4,-1,1,"Sustained Hits 1, Twin-Linked",,,,,,,,,Aeldari - Aeldari Library.cat
c90f-a8e5-6afa-eb91:ranged:chainsabres,c90f-a8e5-6afa-eb91,Chainsabres,ranged,1,3+,4,-1,1,"Assault, Pistol, Twin-Linked",12,,,,,,,,Aeldari - Aeldari Library.cat
82ac-7d93-df55-5504:ranged:shuriken-catapult,82ac-7d93-df55-5504,Shuriken Catapult,ranged,2,3+,4,-1,1,Assault,18,,,,,,,,Aeldari - Aeldari Library.cat
82ac-7d93-df55-5504:melee:close-combat-weapon,82ac-7d93-df55-5504,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
82ac-7d93-df55-5504:ranged:d-cannon,82ac-7d93-df55-5504,D-cannon,ranged,D3,3+,16,-4,D6+2,"Blast, Devastating Wounds, Indirect Fire",24,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:ranged:sunpistol,240f-70a4-7ba7-a538,Sunpistol,ranged,2,3+,4,0,1,"Assault, Lethal Hits, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:melee:power-sword,240f-70a4-7ba7-a538,Power Sword,melee,5,3+,4,-2,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:ranged:scatter-laser,240f-70a4-7ba7-a538,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,36,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:ranged:hawk's-talon,240f-70a4-7ba7-a538,Hawk's Talon,ranged,2,3+,6,-2,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:ranged:exarch's-lasblaster,240f-70a4-7ba7-a538,Exarch's Lasblaster,ranged,4,3+,5,-1,1,"Assault, Lethal Hits",24,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:melee:close-combat-weapon,240f-70a4-7ba7-a538,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
240f-70a4-7ba7-a538:ranged:lasblaster,240f-70a4-7ba7-a538,Lasblaster,ranged,4,3+,4,0,1,"Assault, Lethal Hits",24,,,,,,,,Aeldari - Aeldari Library.cat
dd79-c2fe-59d6-d2:melee:➤-asu-var---quicksilver-stance,dd79-c2fe-59d6-d2,➤ Asu-var - quicksilver stance,melee,8,2+,4,-1,1,Sustained Hits 2,,,,,,,,,Aeldari - Aeldari Library.cat
dd79-c2fe-59d6-d2:melee:➤-asu-var---duellist-stance,dd79-c2fe-59d6-d2,➤ Asu-var - duellist stance,melee,6,2+,5,-2,2,"Devastating Wounds, Precision",,,,,,,,,Aeldari - Aeldari Library.cat
dd79-c2fe-59d6-d2:melee:➤-asu-var---mythic-stance,dd79-c2fe-59d6-d2,➤ Asu-var - mythic stance,melee,4,2+,3,-4,3,"Anti-Epic Hero 2+, Precision",,,,,,,,,Aeldari - Aeldari Library.cat
68fb-4b6f-2bf8-7105:ranged:swirling-soul-energy,68fb-4b6f-2bf8-7105,Swirling soul energy,ranged,D6+3,N/A,7,-1,D3,"Ignores Cover, Psychic, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
68fb-4b6f-2bf8-7105:melee:➤-vilith-zhar---strike,68fb-4b6f-2bf8-7105,➤ Vilith-zhar - Strike,melee,5,2+,12,-4,D6+1,-,,,,,,,,,Aeldari - Aeldari Library.cat
68fb-4b6f-2bf8-7105:melee:➤-vilith-zhar---sweep,68fb-4b6f-2bf8-7105,➤ Vilith-zhar - Sweep,melee,10,2+,6,-4,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:ranged:neuro-disruptor,dada-b81b-37bd-1f3b,Neuro Disruptor,ranged,1,2+,4,-2,1,"Anti-infantry 2+, Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:ranged:fusion-pistol,dada-b81b-37bd-1f3b,Fusion Pistol,ranged,1,2+,8,-4,D6,"Assault, Melta 2, Pistol",6,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:ranged:shuriken-pistol,dada-b81b-37bd-1f3b,Shuriken Pistol,ranged,1,2+,4,-1,1,"Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:melee:troupe-master's-blade,dada-b81b-37bd-1f3b,Troupe Master's Blade,melee,5,2+,5,-2,2,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
dada-b81b-37bd-1f3b:melee:harlequin's-special-weapon,dada-b81b-37bd-1f3b,Harlequin's Special Weapon,melee,6,2+,4,-1,2,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:ranged:shuriken-cannon,e011-d99d-f0de-5289,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:ranged:voidweaver-haywire-cannon,e011-d99d-f0de-5289,Voidweaver Haywire Cannon,ranged,3,3+,4,-1,3,"Anti-vehicle 4+, Devastating Wounds",24,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:ranged:➤-prismatic-cannon---dispersed-pulse,e011-d99d-f0de-5289,➤ Prismatic Cannon - dispersed pulse,ranged,2D6,3+,4,0,1,Blast,24,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:ranged:➤-prismatic-cannon---focused-lances,e011-d99d-f0de-5289,➤ Prismatic Cannon - focused lances,ranged,2,3+,12,-3,4,-,24,,,,,,,,Aeldari - Aeldari Library.cat
e011-d99d-f0de-5289:melee:close-combat-weapon,e011-d99d-f0de-5289,Close Combat Weapon,melee,4,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:ranged:shuriken-pistol,291f-2885-4512-f0cd,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:ranged:destructor,291f-2885-4512-f0cd,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:ranged:singing-spear,291f-2885-4512-f0cd,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",12,,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:melee:singing-spear,291f-2885-4512-f0cd,Singing Spear,melee,2,3+,3,0,3,Psychic,,,,,,,,,Aeldari - Aeldari Library.cat
291f-2885-4512-f0cd:melee:witchblade,291f-2885-4512-f0cd,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:ranged:destructor,d61-c058-6bd1-112f,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:ranged:shuriken-pistol,d61-c058-6bd1-112f,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:ranged:singing-spear,d61-c058-6bd1-112f,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",12,,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:melee:singing-spear,d61-c058-6bd1-112f,Singing Spear,melee,2,3+,3,0,3,Psychic,,,,,,,,,Aeldari - Aeldari Library.cat
d61-c058-6bd1-112f:melee:witchblade,d61-c058-6bd1-112f,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:melee:close-combat-weapon,57ec-47a8-a59a-6a46,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:melee:powerblade-array,57ec-47a8-a59a-6a46,Powerblade Array,melee,10,3+,4,-2,1,"Lethal Hits, Twin-Linked",,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:ranged:death-weavers,57ec-47a8-a59a-6a46,Death Weavers,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent, Twin-Linked",6,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:melee:powerblades,57ec-47a8-a59a-6a46,Powerblades,melee,5,3+,4,-2,1,"Lethal Hits, Twin-Linked",,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:ranged:spinneret-rifle,57ec-47a8-a59a-6a46,Spinneret Rifle,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",18,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:ranged:exarch's-deathspinner,57ec-47a8-a59a-6a46,Exarch's Deathspinner,ranged,D6,N/A,6,-2,1,"Ignores Cover, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
57ec-47a8-a59a-6a46:ranged:death-spinner,57ec-47a8-a59a-6a46,Death spinner,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:twin-starcannon,ad88-f706-318c-e70e,Twin Starcannon,ranged,2,3+,8,-3,2,Twin-Linked,36,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:twin-shuriken-cannon,ad88-f706-318c-e70e,Twin Shuriken Cannon,ranged,3,3+,6,-1,2,"Lethal Hits, Twin-Linked",24,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:twin-scatter-laser,ad88-f706-318c-e70e,Twin Scatter Laser,ranged,6,3+,5,0,1,"Sustained Hits 1, Twin-Linked",36,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:twin-bright-lance,ad88-f706-318c-e70e,Twin Bright Lance,ranged,1,3+,12,-3,D6+2,Twin-Linked,36,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:➤-twin-aeldari-missile-launcher---starshot,ad88-f706-318c-e70e,➤ Twin Aeldari Missile Launcher - Starshot,ranged,1,3+,10,-2,D6,Twin-Linked,48,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:➤-twin-aeldari-missile-launcher---sunburst,ad88-f706-318c-e70e,➤ Twin Aeldari Missile Launcher - Sunburst,ranged,D6,3+,4,-1,1,"Blast, Twin-Linked",48,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:shuriken-cannon,ad88-f706-318c-e70e,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:ranged:twin-shuriken-catapult,ad88-f706-318c-e70e,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",18,,,,,,,,Aeldari - Aeldari Library.cat
ad88-f706-318c-e70e:melee:wraithbone-hull,ad88-f706-318c-e70e,Wraithbone Hull,melee,3,4+,6,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
bfd-df5a-b358-4cf9:ranged:starcannon,bfd-df5a-b358-4cf9,Starcannon,ranged,2,3+,8,-3,2,-,36,,,,,,,,Aeldari - Aeldari Library.cat
bfd-df5a-b358-4cf9:ranged:shuriken-cannon,bfd-df5a-b358-4cf9,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
bfd-df5a-b358-4cf9:ranged:scatter-laser,bfd-df5a-b358-4cf9,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,36,,,,,,,,Aeldari - Aeldari Library.cat
bfd-df5a-b358-4cf9:ranged:heavy-wraithcannon,bfd-df5a-b358-4cf9,Heavy Wraithcannon,ranged,D3,3+,20,-4,2D6,Devastating Wounds,36,,,,,,,,Aeldari - Aeldari Library.cat
bfd-df5a-b358-4cf9:ranged:suncannon,bfd-df5a-b358-4cf9,Suncannon,ranged,D6+4,3+,10,-3,3,Blast,48,,,,,,,,Aeldari - Aeldari Library.cat
bfd-df5a-b358-4cf9:melee:titanic-feet,bfd-df5a-b358-4cf9,Titanic Feet,melee,5,3+,8,-1,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:starcannon,b9e9-397e-d83a-f77a,Starcannon,ranged,2,4+,8,-3,2,-,36,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:shuriken-cannon,b9e9-397e-d83a-f77a,Shuriken Cannon,ranged,3,4+,6,-1,2,Lethal Hits,24,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:scatter-laser,b9e9-397e-d83a-f77a,Scatter Laser,ranged,6,4+,5,0,1,Sustained Hits 1,36,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:bright-lance,b9e9-397e-d83a-f77a,Bright Lance,ranged,1,4+,12,-3,D6+2,-,36,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:➤-aeldari-missile-launcher---starshot,b9e9-397e-d83a-f77a,➤ Aeldari Missile Launcher - Starshot,ranged,1,4+,10,-2,D6,-,48,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:➤-aeldari-missile-launcher---sunburst,b9e9-397e-d83a-f77a,➤ Aeldari Missile Launcher - Sunburst,ranged,D6,4+,4,-1,1,Blast,48,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:flamer,b9e9-397e-d83a-f77a,Flamer,ranged,D6,N/A,4,0,1,"Assault, Ignores cover, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:ranged:shuriken-catapult,b9e9-397e-d83a-f77a,Shuriken Catapult,ranged,2,4+,4,-1,1,Assault,18,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:melee:wraithbone-fists,b9e9-397e-d83a-f77a,Wraithbone Fists,melee,4,4+,7,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:melee:➤-ghostglaive---strike,b9e9-397e-d83a-f77a,➤ Ghostglaive - Strike,melee,4,4+,10,-3,D6+1,-,,,,,,,,,Aeldari - Aeldari Library.cat
b9e9-397e-d83a-f77a:melee:➤-ghostglaive---sweep,b9e9-397e-d83a-f77a,➤ Ghostglaive - Sweep,melee,8,4+,7,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
5aa4-107-d7ee-f0f3:ranged:d-scythe,5aa4-107-d7ee-f0f3,D-Scythe,ranged,D6,N/A,7,-3,1,Torrent,12,,,,,,,,Aeldari - Aeldari Library.cat
5aa4-107-d7ee-f0f3:ranged:wraithcannon,5aa4-107-d7ee-f0f3,Wraithcannon,ranged,1,4+,14,-4,D6+1,-,18,,,,,,,,Aeldari - Aeldari Library.cat
5aa4-107-d7ee-f0f3:melee:close-combat-weapon,5aa4-107-d7ee-f0f3,Close Combat Weapon,melee,3,4+,5,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
ada5-25ce-d5d5-4ccb:ranged:storm-of-whispers,ada5-25ce-d5d5-4ccb,Storm of Whispers,ranged,D6+3,2+,2,-2,1,"Anti-Infantry 2+, Devastating Wounds, Psychic",12,,,,,,,,Aeldari - Aeldari Library.cat
ada5-25ce-d5d5-4ccb:melee:kha-vir,ada5-25ce-d5d5-4ccb,Kha-vir,melee,5,2+,4,-3,2,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
bb4f-4359-cc16-e6d5:melee:ghostaxe,bb4f-4359-cc16-e6d5,Ghostaxe,melee,3,4+,7,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
bb4f-4359-cc16-e6d5:melee:ghostswords,bb4f-4359-cc16-e6d5,Ghostswords,melee,5,4+,5,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
5c1c-fa4a-3234-c711:melee:master-crafted-power-weapon,5c1c-fa4a-3234-c711,Master-crafted power weapon,melee,5,2+,4,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
5c1c-fa4a-3234-c711:melee:agoniser,5c1c-fa4a-3234-c711,Agoniser,melee,6,2+,3,-2,1,Anti-Infantry 3+,,,,,,,,,Aeldari - Aeldari Library.cat
5c1c-fa4a-3234-c711:melee:huskblade,5c1c-fa4a-3234-c711,Huskblade,melee,4,2+,3,-2,3,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
5c1c-fa4a-3234-c711:ranged:blast-pistol,5c1c-fa4a-3234-c711,Blast pistol,ranged,1,2+,8,-3,D3,Pistol,6,,,,,,,,Aeldari - Aeldari Library.cat
5c1c-fa4a-3234-c711:ranged:splinter-pistol,5c1c-fa4a-3234-c711,Splinter pistol,ranged,1,2+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
f99a-af49-64c0-9bed:melee:razorwing-feathers,f99a-af49-64c0-9bed,Razorwing Feathers,melee,6,4+,3,0,1,Sustained Hits 1,,,,,,,,,Aeldari - Aeldari Library.cat
f99a-af49-64c0-9bed:melee:khymerae-talons,f99a-af49-64c0-9bed,Khymerae talons,melee,4,4+,5,-1,1,Lethal Hits,,,,,,,,,Aeldari - Aeldari Library.cat
f99a-af49-64c0-9bed:melee:clawed-fiend-fists,f99a-af49-64c0-9bed,Clawed Fiend fists,melee,5,4+,5,-2,2,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
f99a-af49-64c0-9bed:ranged:splinter-pods,f99a-af49-64c0-9bed,Splinter pods,ranged,2,3+,2,0,1,"Anti-Infantry 3+, Assault, Twin-Linked",18,,,,,,,,Aeldari - Aeldari Library.cat
f99a-af49-64c0-9bed:melee:agonizer,f99a-af49-64c0-9bed,Agonizer,melee,3,3+,3,-2,1,Anti-Infantry 3+,,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:melee:ur-ghul-talons,b221-43a3-8bee-117c,Ur-ghul Talons,melee,6,3+,4,0,1,Sustained Hits 1,,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:melee:close-combat-weapon,b221-43a3-8bee-117c,Close combat weapon,melee,2,3+,3,0,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:ranged:eyeburst,b221-43a3-8bee-117c,Eyeburst,ranged,D6,N/A,6,-2,1,"Pistol, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:melee:sslyth-battle-blade,b221-43a3-8bee-117c,Sslyth battle-blade,melee,3,3+,5,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:ranged:splinter-pistol,b221-43a3-8bee-117c,Splinter pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:ranged:shardcarbine,b221-43a3-8bee-117c,Shardcarbine,ranged,3,3+,2,0,1,"Anti-Infantry 3+, Assault",18,,,,,,,,Aeldari - Aeldari Library.cat
b221-43a3-8bee-117c:melee:shaimeshi-blade,b221-43a3-8bee-117c,Shaimeshi Blade,melee,4,3+,4,-2,1,Anti-Infantry 2+,,,,,,,,,Aeldari - Aeldari Library.cat
a5d3-e21b-bf13-a952:melee:spirit-leech-tentacles,a5d3-e21b-bf13-a952,Spirit-leech Tentacles,melee,6,3+,5,-1,1,Anti-Infantry 2+,,,,,,,,,Aeldari - Aeldari Library.cat
a5d3-e21b-bf13-a952:ranged:spirit-syphon,a5d3-e21b-bf13-a952,Spirit Syphon,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
a5d3-e21b-bf13-a952:ranged:spirit-vortex,a5d3-e21b-bf13-a952,Spirit Vortex,ranged,D6,3+,5,-1,1,"Blast, Ignores Cover",18,,,,,,,,Aeldari - Aeldari Library.cat
a30b-b966-d264-e935:melee:➤-the-executioner's-demiklaives---dual-blades,a30b-b966-d264-e935,➤ The Executioner's demiklaives - Dual Blades,melee,8,2+,5,-2,2,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
a30b-b966-d264-e935:melee:➤-the-executioner's-demiklaives---single-blade,a30b-b966-d264-e935,➤ The Executioner's demiklaives - Single Blade,melee,6,2+,6,-2,3,Devastating Wounds,,,,,,,,,Aeldari - Aeldari Library.cat
d729-7e1f-93a9-b1c5:melee:monstrous-weapons,d729-7e1f-93a9-b1c5,Monstrous Weapons,melee,4,3+,5,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
d729-7e1f-93a9-b1c5:ranged:liquifier-gun,d729-7e1f-93a9-b1c5,Liquifier Gun,ranged,D6,N/A,4,-1,1,"Anti-Infantry 3+, Torrent",12,,,,,,,,Aeldari - Aeldari Library.cat
d729-7e1f-93a9-b1c5:melee:paired-monstrous-weapons,d729-7e1f-93a9-b1c5,Paired monstrous Weapons,melee,4,3+,5,-2,2,Twin-Linked,,,,,,,,,Aeldari - Aeldari Library.cat
32ff-aec4-9669-c8a2:ranged:stinger-pistol,32ff-aec4-9669-c8a2,Stinger Pistol,ranged,1,2+,2,-1,D3,"Anti-infantry 2+, Pistol, Precision",12,,,,,,,,Aeldari - Aeldari Library.cat
32ff-aec4-9669-c8a2:melee:haemonculus-tools-and-scissorhands,32ff-aec4-9669-c8a2,Haemonculus tools and scissorhands,melee,5,2+,3,-1,D3,"Anti-Infantry 2+, Precision",,,,,,,,,Aeldari - Aeldari Library.cat
2311-9feb-9d0a-8154:melee:hellglaive,2311-9feb-9d0a-8154,Hellglaive,melee,3,3+,4,-1,2,"Lance, Sustained Hits 1",,,,,,,,,Aeldari - Aeldari Library.cat
2311-9feb-9d0a-8154:ranged:splinter-pistol,2311-9feb-9d0a-8154,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-infantry 3+, Assault, Pistol",12,,,,,,,,Aeldari - Aeldari Library.cat
2311-9feb-9d0a-8154:melee:stunclaw,2311-9feb-9d0a-8154,Stunclaw,melee,4,3+,3,-1,1,"Devastating Wounds, Lance, Precision",,,,,,,,,Aeldari - Aeldari Library.cat
2311-9feb-9d0a-8154:melee:power-weapon,2311-9feb-9d0a-8154,Power weapon,melee,4,3+,3,-2,1,"Anti-Infantry 3+, Lance, Sustained Hits 1",,,,,,,,,Aeldari - Aeldari Library.cat
2311-9feb-9d0a-8154:ranged:splinter-pods,2311-9feb-9d0a-8154,Splinter Pods,ranged,2,3+,2,0,1,"Anti-Infantry 3+, Assault, Twin Linked",18,,,,,,,,Aeldari - Aeldari Library.cat
1529-793d-481b-82bf:melee:klaive,1529-793d-481b-82bf,Klaive,melee,3,3+,5,-2,2,-,,,,,,,,,Aeldari - Aeldari Library.cat
1529-793d-481b-82bf:melee:➤-demiklaives---dual-blades,1529-793d-481b-82bf,➤ Demiklaives - Dual Blades,melee,6,3+,4,-2,1,-,,,,,,,,,Aeldari - Aeldari Library.cat
