unit_id,faction,name,toughness,save,invulnerable_save,wounds,move,leadership,objective_control,points,models_min,models_max,feel_no_pain,damage_cap,selection_type,source_file
a903-dd97-339d-6899,Chaos - Daemons Library,Keeper of Secrets,10,5+,,18,"14""",6+,5,240,1,1,,,model,Chaos - Chaos Daemons Library.cat
2cc5-ef65-c4b9-28c6,Chaos - Daemons Library,Infernal Enrapturess,3,7+,,3,"9""",7+,1,60,1,1,,,model,Chaos - Chaos Daemons Library.cat
1567-b99b-bd8f-d485,Chaos - Daemons Library,The Masque of Slaanesh,3,7+,,4,"9""",7+,1,95,1,1,,,model,Chaos - Chaos Daemons Library.cat
27f6-d907-66f-ca28,Chaos - Daemons Library,Syll'esske,6,6+,,9,"9""",6+,2,120,1,1,,,model,Chaos - Chaos Daemons Library.cat
36df-8f40-8a6b-7d4c,Chaos - Daemons Library,Contorted Epitome,6,5+,,8,"9""",7+,2,100,1,1,,,model,Chaos - Chaos Daemons Library.cat
673b-111b-6dcb-352,Chaos - Daemons Library,Tormentbringer,6,5+,,12,"14""",7+,3,140,1,1,,,model,Chaos - Chaos Daemons Library.cat
dba-34e3-46f2-56e0,Chaos - Daemons Library,Tranceweaver,3,7+,,3,"9""",7+,1,60,1,1,,,model,Chaos - Chaos Daemons Library.cat
41c2-d2e6-ae43-3beb,Chaos - Daemons Library,Daemonettes,3,7+,,1,"9""",7+,2,100,10,10,,,unit,Chaos - Chaos Daemons Library.cat
d1ee-8d05-4fae-1727,Chaos - Daemons Library,Fiends,5,7+,,4,"12""",7+,2,95,3,6,,,unit,Chaos - Chaos Daemons Library.cat
112d-8078-777f-76a5,Chaos - Daemons Library,Seekers,4,7+,,2,"14""",7+,1,80,5,10,,,unit,Chaos - Chaos Daemons Library.cat
e8d-bf22-b29-d20e,Chaos - Daemons Library,Hellflayers,6,5+,,7,"14""",7+,3,80,1,2,,,unit,Chaos - Chaos Daemons Library.cat
5fe1-5a7a-9f8e-21e0,Chaos - Daemons Library,Seeker Chariot [Legends],6,5+,,7,"14""",7+,3,65,1,2,,,unit,Chaos - Chaos Daemons Library.cat
9843-75d5-f031-6ff7,Chaos - Daemons Library,Seeker Chariot,6,5+,,7,"14""",7+,3,65,1,1,,,model,Chaos - Chaos Daemons Library.cat
7f62-6b3f-c4fe-b971,Chaos - Daemons Library,Exalted Seeker Chariot [Legends],6,5+,,12,"14""",7+,5,115,1,1,,,model,Chaos - Chaos Daemons Library.cat
2901-92bd-2f4-736d,Chaos - Daemons Library,Giant Chaos Spawn [Legends],8,4+,,10,"10""",7+,3,130,1,1,,,model,Chaos - Chaos Daemons Library.cat
da05-80d-6229-6e44,Chaos - Daemons Library,Spined Chaos Beast [Legends],10,4+,,12,"10""",7+,4,145,1,1,,,model,Chaos - Chaos Daemons Library.cat
fd5b-9e27-797d-6a3a,Chaos - Daemons Library,Pox Riders [Legends],8,6+,,5,"7""",7+,2,160,3,3,,,unit,Chaos - Chaos Daemons Library.cat
a5c9-6285-af1e-3cc3,Chaos - Daemons Library,Plague Toads [Legends],8,6+,,4,"7""",7+,2,120,3,3,,,unit,Chaos - Chaos Daemons Library.cat
5714-846a-d343-d1b4,Chaos - Daemons Library,An'ggrath the Unbound [Legends],11,4+,,24,"12""",6+,6,415,1,1,,,model,Chaos - Chaos Daemons Library.cat
a44f-b07c-5a50-ff95,Chaos - Daemons Library,Aetaos'rau'keres [Legends],10,6+,,24,"12""",6+,6,315,1,1,,,model,Chaos - Chaos Daemons Library.cat
e57d-435b-99da-d559,Chaos - Daemons Library,Scabeiathrax the Bloated [Legends],12,5+,,22,"7""",6+,5,275,1,1,,,model,Chaos - Chaos Daemons Library.cat
268e-459c-c6e8-7754,Chaos - Daemons Library,Zarakynel [Legends],10,5+,,20,"14""",6+,5,320,1,1,,,model,Chaos - Chaos Daemons Library.cat
b48f-f9b4-b47d-d181,Chaos - Daemons Library,Herald of Slaanesh on Steed of Slaanesh [Legends],4,7+,,4,"14""",7+,2,70,1,1,,,model,Chaos - Chaos Daemons Library.cat
1b9e-e164-7a5a-c8b7,Chaos - Daemons Library,Furies [Legends],3,7+,,1,"12""",8+,1,40,5,10,,,unit,Chaos - Chaos Daemons Library.cat
3a39-0b56-25e0-eff8,Chaos - Daemons Library,Daemonic Herald [Crucible],3,7+,,3,"6""",7+,1,60,1,1,,,model,Chaos - Chaos Daemons Library.cat
8597-d6dd-511e-80ae,Chaos - Daemons Library,Daemonic Charioteer [Crucible],7,6+,,8,"6""",7+,3,120,1,1,,,model,Chaos - Chaos Daemons Library.cat
3594-bf68-4a46-fbf8,Chaos - Daemons Library,Immortal Champion [Crucible],10,2+,,10,"8""",6+,3,180,1,1,,,model,Chaos - Chaos Daemons Library.cat
8df0-fc3c-8ced-ffce,Chaos - Chaos Knights Library,War Dog Executioner,9,3+,,14,"12""",7+,6,130,1,1,,,model,Chaos - Chaos Knights Library.cat
bbc6-c0ed-24e8-86b7,Chaos - Chaos Knights Library,War Dog Stalker,9,3+,,14,"12""",7+,6,140,1,1,,,model,Chaos - Chaos Knights Library.cat
e96b-ac98-7fd2-a155,Chaos - Chaos Knights Library,War Dog Karnivore,9,3+,,14,"14""",7+,6,150,1,1,,,model,Chaos - Chaos Knights Library.cat
753d-4e02-eda3-4809,Chaos - Chaos Knights Library,War Dog Brigand,9,3+,,14,"12""",7+,6,140,1,1,,,model,Chaos - Chaos Knights Library.cat
6e6d-7950-ce6d-4cd4,Chaos - Chaos Knights Library,War Dog Huntsman,9,3+,,14,"12""",7+,6,140,1,1,,,model,Chaos - Chaos Knights Library.cat
0119-8c04-435e-c782,Chaos - Chaos Knights Library,Knight Despoiler,11,3+,,26,"10""",6+,10,390,1,1,,,model,Chaos - Chaos Knights Library.cat
7a51-8f1f-7290-d9d2,Chaos - Chaos Knights Library,Knight Desecrator,11,3+,,26,"10""",6+,10,355,1,1,,,model,Chaos - Chaos Knights Library.cat
61e0-e55b-1926-44df,Chaos - Chaos Knights Library,Knight Rampager,11,3+,,26,"12""",6+,10,365,1,1,,,model,Chaos - Chaos Knights Library.cat
a78d-828b-302b-1bec,Chaos - Chaos Knights Library,Knight Abominant,11,3+,,26,"10""",6+,10,355,1,1,,,model,Chaos - Chaos Knights Library.cat
87ea-c7bd-6df0-f056,Chaos - Chaos Knights Library,Knight Tyrant,12,3+,,28,"8""",6+,10,410,1,1,,,model,Chaos - Chaos Knights Library.cat
e289-ad32-c78a-e055,Chaos - Chaos Knights Library,Chaos Acastus Knight Asterius,13,2+,,30,"8""",6+,10,765,1,1,,,model,Chaos - Chaos Knights Library.cat
fe77-6f85-5ddb-65bf,Chaos - Chaos Knights Library,Chaos Acastus Knight Porphyrion,13,2+,,30,"8""",6+,10,700,1,1,,,model,Chaos - Chaos Knights Library.cat
4175-82c6-8e96-bef8,Chaos - Chaos Knights Library,Chaos Cerastus Knight Lancer,11,3+,,28,"14""",6+,10,385,1,1,,,model,Chaos - Chaos Knights Library.cat
b6e5-911b-93f-476,Chaos - Chaos Knights Library,Chaos Cerastus Knight Castigator,11,3+,,28,"12""",6+,10,385,1,1,,,model,Chaos - Chaos Knights Library.cat
ec6e-d1d6-f7c6-d008,Chaos - Chaos Knights Library,Chaos Cerastus Knight Acheron,11,3+,,28,"12""",6+,10,385,1,1,,,model,Chaos - Chaos Knights Library.cat
8b1d-9029-f9e1-42d9,Chaos - Chaos Knights Library,Chaos Cerastus Knight Atrapos,11,3+,,28,"12""",6+,10,395,1,1,,,model,Chaos - Chaos Knights Library.cat
2d0e-5b83-b678-56dc,Chaos - Chaos Knights Library,Chaos Questoris Knight Magaera,11,3+,,26,"10""",6+,10,375,1,1,,,model,Chaos - Chaos Knights Library.cat
106c-4bdf-79a4-1c70,Chaos - Chaos Knights Library,Chaos Questoris Knight Styrix,11,3+,,26,"10""",6+,10,375,1,1,,,model,Chaos - Chaos Knights Library.cat
ae7c-3679-a88-6895,Chaos - Chaos Knights Library,War Dog Moirax,9,3+,,14,"12""",7+,6,150,1,1,,,model,Chaos - Chaos Knights Library.cat
c0a2-eb65-6d34-5bc6,Chaos - Chaos Knights Library,Knight Ruinator,11,3+,,26,"10""",6+,10,355,1,1,,,model,Chaos - Chaos Knights Library.cat
76b4-a2c4-208e-ceb9,Chaos - Chaos Space Marines,Abaddon the Despoiler,5,2+,,9,"5""",5+,4,270,1,1,,,model,Chaos - Chaos Space Marines.cat
d93f-6d73-1792-cb18,Chaos - Chaos Space Marines,Haarken Worldclaimer,4,3+,,5,"12""",6+,1,90,1,1,,,model,Chaos - Chaos Space Marines.cat
d9e3-8baf-128f-6389,Chaos - Chaos Space Marines,Huron Blackheart,5,3+,,5,"6""",6+,1,120,1,1,,,model,Chaos - Chaos Space Marines.cat
9bbd-a535-a4ef-9680,Chaos - Chaos Space Marines,Heretic Astartes Daemon Prince,10,2+,,10,"8""",6+,3,165,1,1,,,model,Chaos - Chaos Space Marines.cat
2a1d-2757-347c-58f2,Chaos - Chaos Space Marines,Heretic Astartes Daemon Prince with wings,9,2+,,10,"12""",6+,3,180,1,1,,,model,Chaos - Chaos Space Marines.cat
cd9c-96e7-6dcb-bedf,Chaos - Chaos Space Marines,Fabius Bile,4,3+,,5,"6""",6+,1,100,2,2,,,unit,Chaos - Chaos Space Marines.cat
f399-fe33-375b-d1a2,Chaos - Chaos Space Marines,Cypher,4,3+,,5,"6""",6+,1,90,1,1,,,model,Chaos - Chaos Space Marines.cat
287f-7d48-59cf-dc1e,Chaos - Chaos Space Marines,Master of Possession,4,3+,,4,"8""",6+,1,60,1,1,,,model,Chaos - Chaos Space Marines.cat
e496-5a54-4cb2-4fc1,Chaos - Chaos Space Marines,Chaos Lord,4,3+,,5,"6""",6+,1,90,1,1,,,model,Chaos - Chaos Space Marines.cat
b206-250d-84aa-fc42,Chaos - Chaos Space Marines,Chaos Lord in Terminator Armour,5,2+,,6,"5""",6+,1,85,1,1,,,model,Chaos - Chaos Space Marines.cat
980d-c80a-19b2-f641,Chaos - Chaos Space Marines,Sorcerer,4,3+,,4,"6""",6+,1,60,1,1,,,model,Chaos - Chaos Space Marines.cat
683f-bfb2-f8d0-c39e,Chaos - Chaos Space Marines,Sorcerer in Terminator Armour,5,2+,,5,"5""",6+,1,80,1,1,,,model,Chaos - Chaos Space Marines.cat
46e1-2159-7c26-9105,Chaos - Chaos Space Marines,Lord Discordant on Helstalker,9,2+,,10,"14""",6+,4,160,1,1,,,model,Chaos - Chaos Space Marines.cat
440-a22a-eac1-b107,Chaos - Chaos Space Marines,Warpsmith,4,2+,,4,"6""",6+,1,70,1,1,,,model,Chaos - Chaos Space Marines.cat
f3d9-883e-6ca2-e3b,Chaos - Chaos Space Marines,Exalted Champion [Legends],4,3+,,4,"6""",6+,1,70,1,1,,,model,Chaos - Chaos Space Marines.cat
d2b8-454a-d061-b592,Chaos - Chaos Space Marines,Dark Apostle,4,3+,,4,"6""",5+,1,65,3,3,,,unit,Chaos - Chaos Space Marines.cat
1780-25b8-ce0b-898d,Chaos - Chaos Space Marines,Dark Commune,3,6+,,1,"6""",7+,1,90,5,5,,,unit,Chaos - Chaos Space Marines.cat
615-e6bf-cfd2-9384,Chaos - Chaos Space Marines,Legionaries,4,3+,,2,"6""",6+,2,90,5,10,,,unit,Chaos - Chaos Space Marines.cat
1267-78f1-7774-859,Chaos - Chaos Space Marines,Cultist Mob,3,6+,,1,"6""",7+,1,50,10,20,,,unit,Chaos - Chaos Space Marines.cat
23aa-b45a-6d5d-e92b,Chaos - Chaos Space Marines,Accursed Cultists,4,6+,,3,"6""",7+,1,90,8,16,,,unit,Chaos - Chaos Space Marines.cat
203d-c50f-a438-4982,Chaos - Chaos Space Marines,Chaos Terminator Squad,5,2+,,3,"5""",6+,1,180,5,10,,,unit,Chaos - Chaos Space Marines.cat
da34-7071-8658-a453,Chaos - Chaos Space Marines,Master of Executions,4,3+,,4,"6""",6+,1,80,1,1,,,model,Chaos - Chaos Space Marines.cat
cb1-5bcf-9e36-8136,Chaos - Chaos Space Marines,Possessed,6,3+,,3,"9""",6+,1,120,5,10,,,unit,Chaos - Chaos Space Marines.cat
4e85-615b-5d49-dfa4,Chaos - Chaos Space Marines,Chosen,4,3+,,3,"6""",6+,1,125,5,10,,,unit,Chaos - Chaos Space Marines.cat
3e98-7689-8bf0-96e0,Chaos - Chaos Space Marines,Venomcrawler,9,3+,,9,"12""",6+,3,110,1,1,,,model,Chaos - Chaos Space Marines.cat
7373-47b7-11a3-2b48,Chaos - Chaos Space Marines,Chaos Bikers,5,3+,,3,"12""",6+,2,70,3,6,,,unit,Chaos - Chaos Space Marines.cat
acb5-dbf2-e3a6-ad94,Chaos - Chaos Space Marines,Raptors,4,3+,,2,"12""",6+,1,110,5,10,,,unit,Chaos - Chaos Space Marines.cat
9f33-ff4a-d948-4636,Chaos - Chaos Space Marines,Warp Talons,4,3+,,2,"12""",6+,1,125,6,11,,,unit,Chaos - Chaos Space Marines.cat
946c-d784-c8be-f21,Chaos - Chaos Space Marines,Havocs,5,3+,,2,"5""",6+,1,125,5,5,,,unit,Chaos - Chaos Space Marines.cat
2311-fa63-364-22a3,Chaos - Chaos Space Marines,Obliterators,7,2+,,5,"4""",6+,2,160,2,2,,,unit,Chaos - Chaos Space Marines.cat
a3ab-ed12-fa70-2042,Chaos - Chaos Space Marines,Noctilith Crown,11,3+,,14,-,6+,0,125,1,1,,,model,Chaos - Chaos Space Marines.cat
dcc0-b70c-9779-e6c9,Chaos - Chaos Space Marines,Vashtorr the Arkifane,10,2+,,14,"12""",6+,3,175,1,1,,,model,Chaos - Chaos Space Marines.cat
8dc5-4dcb-d77f-7d23,Chaos - Chaos Space Marines,Traitor Guardsmen Squad,3,5+,,1,"6""",7+,2,70,10,10,,,unit,Chaos - Chaos Space Marines.cat
6bf7-888c-7aa6-6831,Chaos - Chaos Space Marines,Fellgor Beastmen,4,5+,,1,"6""",7+,1,70,10,10,,,unit,Chaos - Chaos Space Marines.cat
f69d-2171-5f95-9c88,Chaos - Chaos Space Marines,Traitor Enforcer,3,5+,,3,"6""",6+,1,55,2,2,,,unit,Chaos - Chaos Space Marines.cat
6de7-36d5-6015-7a51,Chaos - Chaos Space Marines,Chaos Land Raider,12,2+,,16,"10""",6+,5,220,1,1,,,model,Chaos - Chaos Space Marines.cat
279e-62d4-bff1-141,Chaos - Chaos Space Marines,Chaos Predator Annihilator,10,3+,,11,"10""",6+,3,135,1,1,,,model,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe,Chaos - Chaos Space Marines,Chaos Predator Destructor,10,3+,,11,"10""",6+,3,140,1,1,,,model,Chaos - Chaos Space Marines.cat
e687-6d7a-bb28-dcaa,Chaos - Chaos Space Marines,Chaos Vindicator,11,2+,,11,"9""",6+,3,185,1,1,,,model,Chaos - Chaos Space Marines.cat
45b-19f6-38d2-703f,Chaos - Chaos Space Marines,Forgefiend,10,3+,,12,"8""",6+,3,170,1,1,,,model,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8,Chaos - Chaos Space Marines,Helbrute,9,2+,,8,"6""",6+,3,130,1,1,,,model,Chaos - Chaos Space Marines.cat
79e5-a673-cca5-91a4,Chaos - Chaos Space Marines,Heldrake,9,3+,,12,"20""+",6+,0,205,1,1,,,model,Chaos - Chaos Space Marines.cat
d37d-7e8f-341b-c67c,Chaos - Chaos Space Marines,Maulerfiend,10,3+,,12,"10""",6+,3,130,1,1,,,model,Chaos - Chaos Space Marines.cat
e981-27ae-112f-aa9a,Chaos - Chaos Space Marines,Chaos Rhino,9,3+,,10,"12""",6+,2,75,1,1,,,model,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d,Chaos - Chaos Space Marines,Khorne Lord of Skulls,13,3+,,24,"8""",6+,8,450,1,1,,,model,Chaos - Chaos Space Marines.cat
7263-70e5-b424-61eb,Chaos - Chaos Space Marines,Chaos Spawn,5,4+,,4,"8""",7+,0,70,2,2,,,unit,Chaos - Chaos Space Marines.cat
3832-4208-11e9-ca22,Chaos - Chaos Space Marines,Khorne Berzerkers,4,3+,,2,"8""",6+,2,180,10,20,,,unit,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c,Chaos - Chaos Space Marines,Rubric Marines,4,3+,,2,"6""",7+,2,100,5,10,,,unit,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92,Chaos - Chaos Space Marines,Plague Marines,6,3+,,2,"5""",6+,2,95,5,10,,,unit,Chaos - Chaos Space Marines.cat
4893-c42f-4ca8-2b3d,Chaos - Chaos Space Marines,Hell Talon [Legends],9,3+,,14,"20+""",6+,0,140,1,1,,,model,Chaos - Chaos Space Marines.cat
8373-f06d-7680-9de,Chaos - Chaos Space Marines,Hellblade [Legends],8,3+,,10,"20+""",6+,0,115,1,1,,,model,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df,Chaos - Chaos Space Marines,Sorcerer on Disc of Tzeentch [Legends],4,3+,,5,"12""",6+,1,80,1,1,,,model,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55,Chaos - Chaos Space Marines,Sorcerer on Palanquin of Nurgle [Legends],5,3+,,7,"5""",6+,2,80,1,1,,,model,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7,Chaos - Chaos Space Marines,Chaos Lord on Palanquin of Nurgle [Legends],5,3+,,8,"5""",6+,2,90,1,1,,,model,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9,Chaos - Chaos Space Marines,Chaos Lord on Disc of Tzeentch [Legends],4,3+,,6,"12""",6+,1,100,1,1,,,model,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591,Chaos - Chaos Space Marines,Chaos Lord on Juggernaut [Legends],6,2+,,7,"10""",6+,2,115,1,1,,,model,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6,Chaos - Chaos Space Marines,Chaos Lord on Steed of Slaanesh [Legends],5,3+,,6,"14""",6+,2,100,1,1,,,model,Chaos - Chaos Space Marines.cat
13b0-de3a-650c-d352,Chaos - Chaos Space Marines,Sorcerer on Steed of Slaanesh [Legends],5,3+,,5,"14""",6+,2,85,1,1,,,model,Chaos - Chaos Space Marines.cat
e1c2-8417-403a-68,Chaos - Chaos Space Marines,Gellerpox Infected [Legends],5,6+,,1,"5""",7+,1,125,7,7,,,unit,Chaos - Chaos Space Marines.cat
afed-8173-a1e0-cbae,Chaos - Chaos Space Marines,Mutoid Vermin [Legends],2,7+,,1,"8""",8+,0,85,16,16,,,unit,Chaos - Chaos Space Marines.cat
5b66-39e6-aeb5-8011,Chaos - Chaos Space Marines,Renegade Enforcer [Legends],3,5+,,3,"6""",6+,1,65,1,1,,,model,Chaos - Chaos Space Marines.cat
9df-7c70-84d2-e095,Chaos - Chaos Space Marines,Renegade Heavy Weapons Squad [Legends],3,5+,,2,"6""",7+,2,75,3,3,,,unit,Chaos - Chaos Space Marines.cat
a7bb-ec24-40e6-5b8c,Chaos - Chaos Space Marines,Renegade Plague Ogryns [Legends],7,5+,,3,"5""",7+,1,95,3,3,,,unit,Chaos - Chaos Space Marines.cat
7299-5b5-2b56-ef50,Chaos - Chaos Space Marines,Mutilators,7,2+,,5,"5""",6+,2,200,3,3,,,unit,Chaos - Chaos Space Marines.cat
24c4-fa24-67ff-eef,Chaos - Chaos Space Marines,Renegade Ogryn Brutes [Legends],6,5+,,3,"6""",7+,1,95,3,3,,,unit,Chaos - Chaos Space Marines.cat
c0f9-d16c-6caf-5b95,Chaos - Chaos Space Marines,Rogue Psyker [Legends],3,5+,,3,"6""",7+,1,60,1,1,,,model,Chaos - Chaos Space Marines.cat
9238-473a-54ee-6b0e,Chaos - Chaos Space Marines,Negavolt Cultists [Legends],3,7+,,1,"6""",7+,1,55,4,4,,,unit,Chaos - Chaos Space Marines.cat
af6f-7c4e-ec78-858e,Chaos - Chaos Space Marines,Sorcerer on Bike [Legends],5,3+,,5,"12""",6+,2,75,1,1,,,model,Chaos - Chaos Space Marines.cat
658e-a63f-bac7-6201,Chaos - Chaos Space Marines,Renegade Ogryn Beast Handler [Legends],6,5+,,4,"6""",7+,1,40,4,7,,,unit,Chaos - Chaos Space Marines.cat
2dfd-2e5f-53f2-b695,Chaos - Chaos Space Marines,Chaos Lord on Bike [Legends],5,3+,,6,"12""",6+,2,95,1,1,,,model,Chaos - Chaos Space Marines.cat
6add-621e-381e-4acf,Chaos - Chaos Space Marines,Chaos Deimos Predator [Legends],10,3+,,11,"10""",6+,3,115,1,1,,,model,Chaos - Chaos Space Marines.cat
d880-9968-2ed9-5a21,Chaos - Chaos Space Marines,Chaos Lord with Jump Pack,4,3+,,5,"12""",6+,1,80,1,1,,,model,Chaos - Chaos Space Marines.cat
cb66-af7-2cca-1c85,Chaos - Chaos Space Marines,Cultist Firebrand,4,4+,,4,"6""",6+,1,45,1,1,,,model,Chaos - Chaos Space Marines.cat
478-9d24-e5c8-c6f7,Chaos - Chaos Space Marines,Cultist Mob with Firearms [Legends],3,6+,,1,"6""",7+,1,50,10,20,,,unit,Chaos - Chaos Space Marines.cat
f666-1f5d-0c20-06c1,Chaos - Chaos Space Marines,Nemesis Claw,4,3+,,2,"6""",6+,1,110,5,10,,,unit,Chaos - Chaos Space Marines.cat
371f-09ee-951e-88b3,Chaos - Chaos Space Marines,Noise Marines,5,3+,,2,"6""",6+,1,145,6,6,,,unit,Chaos - Chaos Space Marines.cat
a998-9dce-fbab-8d32,Chaos - Chaos Space Marines,Masters of the Maelstrom,4,3+,,4,"6""",6+,1,115,5,5,,,unit,Chaos - Chaos Space Marines.cat
2078-97ce-8793-3382,Chaos - Chaos Space Marines,Red Corsairs Raiders,4,3+,,3,"6""",6+,2,110,5,10,,,unit,Chaos - Chaos Space Marines.cat
beed-356b-2fec-2c2a,Chaos - Chaos Space Marines,Red Corsairs Reave-captain,4,3+,,5,"6""",6+,1,75,1,1,,,model,Chaos - Chaos Space Marines.cat
b9a4-a9c4-5f8d-ed3a,Chaos - Chaos Space Marines,Exalted Champion [Crucible],4,3+,,4,"6""",6+,1,90,1,1,,,model,Chaos - Chaos Space Marines.cat
b6c0-4be6-7487-73dc,Chaos - Chaos Space Marines,Sorcerous Champion [Crucible],4,3+,,4,"6""",6+,1,80,1,1,,,model,Chaos - Chaos Space Marines.cat
9573-8b24-3796-d9d9,Chaos - Chaos Space Marines,Soul Forge Tyrant [Crucible],9,2+,,10,"10""",6+,4,160,1,1,,,model,Chaos - Chaos Space Marines.cat
29f9-fc47-787e-d9d3,Chaos - Chaos Space Marines,Defiler,11,3+,,18,"12""",6+,5,250,1,1,,,model,Chaos - Chaos Space Marines.cat
eec8-c21f-c284-a682,Chaos - Chaos Space Marines,Kravek Morne,5,2+,,6,"5""",6+,1,0,1,1,,,model,Chaos - Chaos Space Marines.cat
4cb3-e6b6-4e82-23bf,Chaos - Death Guard,Daemon Prince of Nurgle,12,2+,,10,"8""",6+,3,195,1,1,,,model,Chaos - Death Guard.cat
f4d7-244d-16c4-f2f3,Chaos - Death Guard,Daemon Prince of Nurgle with wings,11,2+,,10,"12""",6+,3,180,1,1,,,model,Chaos - Death Guard.cat
e6a4-7055-fd23-5123,Chaos - Death Guard,Typhus,7,2+,,6,"5""",6+,1,100,1,1,,,model,Chaos - Death Guard.cat
cfc1-1741-530c-3335,Chaos - Death Guard,Death Guard Chaos Lord [Legends],5,3+,,5,"5""",6+,1,65,1,1,,,model,Chaos - Death Guard.cat
bacc-4f1-649-a051,Chaos - Death Guard,Death Guard Chaos Lord in Terminator Armour [Legends],6,2+,,6,"4""",6+,1,85,1,1,,,model,Chaos - Death Guard.cat
c15c-2b5a-dcab-7627,Chaos - Death Guard,Lord of Virulence,7,2+,,6,"5""",6+,1,100,1,1,,,model,Chaos - Death Guard.cat
8700-3d3-efbb-ef8d,Chaos - Death Guard,Lord of Contagion,7,2+,,6,"5""",6+,1,120,1,1,,,model,Chaos - Death Guard.cat
93ac-1b31-4238-d60e,Chaos - Death Guard,Death Guard Sorcerer in Terminator Armour [Legends],6,2+,,5,"4""",6+,1,70,1,1,,,model,Chaos - Death Guard.cat
9900-77d7-10e3-5c91,Chaos - Death Guard,Malignant Plaguecaster,6,3+,,4,"5""",6+,1,60,1,1,,,model,Chaos - Death Guard.cat
8467-b3a2-2597-de0d,Chaos - Death Guard,Plague Marines,6,3+,,2,"5""",6+,2,95,5,10,,,unit,Chaos - Death Guard.cat
d579-88cd-c634-f800,Chaos - Death Guard,Death Guard Cultists [Legends],3,6+,,1,"6""",7+,1,50,10,20,,,unit,Chaos - Death Guard.cat
7c30-1e92-2faa-eb03,Chaos - Death Guard,Poxwalkers,4,7+,,1,"5""",8+,1,65,10,20,,,unit,Chaos - Death Guard.cat
1ffc-27de-8aea-e7bb,Chaos - Death Guard,Noxious Blightbringer,6,3+,,4,"5""",6+,1,50,1,1,,,model,Chaos - Death Guard.cat
c88f-d4dc-84b3-1b31,Chaos - Death Guard,Foul Blightspawn,6,3+,,4,"5""",6+,1,75,1,1,,,model,Chaos - Death Guard.cat
690b-a189-5935-f32e,Chaos - Death Guard,Biologus Putrifier,6,3+,,4,"5""",6+,1,60,1,1,,,model,Chaos - Death Guard.cat
506c-16a8-68f7-c08a,Chaos - Death Guard,Tallyman,6,3+,,4,"5""",6+,1,50,1,1,,,model,Chaos - Death Guard.cat
9a82-ea13-3511-6c08,Chaos - Death Guard,Plague Surgeon,6,3+,,4,"5""",6+,1,50,1,1,,,model,Chaos - Death Guard.cat
83e8-ebb7-785a-2115,Chaos - Death Guard,Deathshroud Terminators,7,2+,,4,"5""",6+,1,160,3,6,,,unit,Chaos - Death Guard.cat
2a2b-643e-860e-b524,Chaos - Death Guard,Helbrute,9,2+,,8,"7""",6+,3,115,1,1,,,model,Chaos - Death Guard.cat
5b4e-dcf1-5c6f-4d35,Chaos - Death Guard,Blightlord Terminators,7,2+,,3,"5""",6+,1,115,3,10,,,unit,Chaos - Death Guard.cat
1d85-475f-5ab-9823,Chaos - Death Guard,Chaos Spawn,7,4+,,4,"8""",7+,1,80,2,2,,,unit,Chaos - Death Guard.cat
35b2-7490-1a7b-cd99,Chaos - Death Guard,Myphitic Blight-hauler,9,3+,,10,"10""",6+,3,100,1,2,,,unit,Chaos - Death Guard.cat
364c-e8a8-cc5b-5b02,Chaos - Death Guard,Myphitic Blight-hauler,9,3+,,10,"10""",6+,3,100,1,1,,,model,Chaos - Death Guard.cat
26d5-ec73-3517-f3f,Chaos - Death Guard,Foetid Bloat-drone,9,3+,,10,"10""",6+,3,100,1,1,,,model,Chaos - Death Guard.cat
e58b-507a-937f-7abf,Chaos - Death Guard,Plagueburst Crawler,10,2+,,12,"10""",6+,3,210,1,1,,,model,Chaos - Death Guard.cat
89d-b0c0-6e19-f017,Chaos - Death Guard,Chaos Land Raider,12,2+,,16,"10""",6+,5,220,1,1,,,model,Chaos - Death Guard.cat
9b58-210d-c12f-4d46,Chaos - Death Guard,Chaos Predator Annihilator,10,3+,,11,"10""",6+,3,135,1,1,,,model,Chaos - Death Guard.cat
ab4e-466d-e9e8-89d5,Chaos - Death Guard,Chaos Predator Destructor,10,3+,,11,"10""",6+,3,145,1,1,,,model,Chaos - Death Guard.cat
b899-92e2-693a-975f,Chaos - Death Guard,Chaos Rhino,9,3+,,10,"12""",6+,2,85,1,1,,,model,Chaos - Death Guard.cat
f5ac-4f37-fe7b-36b6,Chaos - Death Guard,Mortarion,12,2+,,16,"10""",5+,6,380,1,1,,,model,Chaos - Death Guard.cat
3e5b-23db-4ccd-ea97,Chaos - Death Guard,Icon Bearer,6,3+,,4,"5""",5+,1,45,1,1,,,model,Chaos - Death Guard.cat
