faction,unit_name,selection_type,unit_id,source_file,unit_points,models_min,models_max,weapon_id,weapon_name,weapon_type,range_inches,attacks,skill,strength,ap,damage,attacks_average,strength_average,damage_average,attacks_parse_status,strength_parse_status,damage_parse_status,raw_damage_throughput,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:banshee-blade,Banshee Blade,melee,,5,2+,4,-2,2,5.00,4.00,2.00,ok,ok,ok,10.00,Anti-Infantry 3+,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:bright-lance,Bright Lance,ranged,36,1,2+,12,-3,D6+2,1.00,12.00,5.50,ok,ok,ok,5.50,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:close-combat-weapon,Close Combat Weapon,melee,,3,3+,3,0,1,3.00,3.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:death-spinner,Death Spinner,ranged,12,D6,N/A,4,-1,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:destructor,Destructor,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Psychic, Torrent",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:dragon-fusion-gun,Dragon Fusion Gun,ranged,12,1,2+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,"Assault, Melta 3",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:dragon-fusion-pistol,Dragon Fusion Pistol,ranged,6,1,2+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,"Assault, Melta 3, Pistol",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:eldritch-storm,Eldritch Storm,ranged,24,D6,3+,6,-2,D3,3.50,6.00,2.00,ok,ok,ok,7.00,"Blast, Psychic",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:flamer,Flamer,ranged,12,D6,N/A,4,0,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:long-rifle,Long Rifle,ranged,36,1,2+,4,-1,2,1.00,4.00,2.00,ok,ok,ok,2.00,"Heavy, Precision",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:paragon-sabre,Paragon Sabre,melee,,6,3+,5,-2,2,6.00,5.00,2.00,ok,ok,ok,12.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:scatter-laser,Scatter Laser,ranged,36,6,2+,5,0,1,6.00,5.00,1.00,ok,ok,ok,6.00,"Assault, Sustained Hits 1",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:scorpion-chainsword,Scorpion Chainsword,melee,,7,2+,4,-1,1,7.00,4.00,1.00,ok,ok,ok,7.00,Sustained Hits 1,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:shuriken-cannon,Shuriken Cannon,ranged,24,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,"Assault, Lethal Hits",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:shuriken-catapult,Shuriken Catapult,ranged,18,2,4+,4,-1,1,2.00,4.00,1.00,ok,ok,ok,2.00,Assault,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:shuriken-pistol,Shuriken Pistol,ranged,12,1,2+,4,-1,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Assault, Pistol",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:singing-spear,Singing Spear,ranged,12,1,2+,9,0,3,1.00,9.00,3.00,ok,ok,ok,3.00,"Assault, Psychic",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:star-glaive,Star Glaive,melee,,4,2+,6,-3,3,4.00,6.00,3.00,ok,ok,ok,12.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:star-lance,Star Lance,ranged,6,1,2+,9,-3,3,1.00,9.00,3.00,ok,ok,ok,3.00,Assault,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:starcannon,Starcannon,ranged,36,2,2+,8,-3,2,2.00,8.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:twin-shuriken-catapult,Twin Shuriken Catapult,ranged,18,2,3+,4,-1,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Assault, Twin-Linked",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:witch-staff,Witch Staff,melee,,2,2+,3,0,D3,2.00,3.00,2.00,ok,ok,ok,4.00,"Anti-Infantry 2+, Psychic",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:witchblade,Witchblade,melee,,2,2+,3,0,2,2.00,3.00,2.00,ok,ok,ok,4.00,"Anti-Infantry 2+, Psychic",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:wraithbone-fists,Wraithbone Fists,melee,,4,4+,7,-2,2,4.00,7.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:➤-ghostglaive---strike,➤ Ghostglaive - Strike,melee,,4,4+,10,-3,D6+1,4.00,10.00,4.50,ok,ok,ok,18.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:➤-ghostglaive---sweep,➤ Ghostglaive - Sweep,melee,,8,4+,7,-2,2,8.00,7.00,2.00,ok,ok,ok,16.00,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:➤-missile-launcher---starshot,➤ Missile Launcher - Starshot,ranged,48,1,2+,10,-2,D6,1.00,10.00,3.50,ok,ok,ok,3.50,-,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:➤-missile-launcher---sunburst,➤ Missile Launcher - Sunburst,ranged,48,D6,2+,4,-1,1,3.50,4.00,1.00,ok,ok,ok,3.50,Blast,,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:➤-reaper-launcher---starshot,➤ Reaper Launcher - Starshot,ranged,48,1,3+,10,-2,3,1.00,10.00,3.00,ok,ok,ok,3.00,"Heavy, Ignores Cover",,,,,,,
Aeldari - Aeldari Library,Craftworld Warleader [Crucible],model,8e2c-2234-8595-f191,Aeldari - Aeldari Library.cat,75,1,1,8e2c-2234-8595-f191:➤-reaper-launcher---starswarm,➤ Reaper Launcher - Starswarm,ranged,48,2,3+,4,-2,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Heavy, Ignores Cover",,,,,,,
Aeldari - Aeldari Library,Crimson Hunter,model,90c9-aaac-5ef8-f043,Aeldari - Aeldari Library.cat,160,1,1,90c9-aaac-5ef8-f043:bright-lance,Bright Lance,ranged,36,1,3+,12,-3,D6+2,1.00,12.00,5.50,ok,ok,ok,5.50,-,,,,,,,
Aeldari - Aeldari Library,Crimson Hunter,model,90c9-aaac-5ef8-f043,Aeldari - Aeldari Library.cat,160,1,1,90c9-aaac-5ef8-f043:pulse-laser,Pulse Laser,ranged,48,3,3+,9,-2,D6,3.00,9.00,3.50,ok,ok,ok,10.50,-,,,,,,,
Aeldari - Aeldari Library,Crimson Hunter,model,90c9-aaac-5ef8-f043,Aeldari - Aeldari Library.cat,160,1,1,90c9-aaac-5ef8-f043:starcannon,Starcannon,ranged,36,2,3+,8,-3,2,2.00,8.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Aeldari - Aeldari Library,Crimson Hunter,model,90c9-aaac-5ef8-f043,Aeldari - Aeldari Library.cat,160,1,1,90c9-aaac-5ef8-f043:wraithbone-hull,Wraithbone Hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Aeldari - Aeldari Library,Cronos,unit,a5d3-e21b-bf13-a952,Aeldari - Aeldari Library.cat,55,1,2,a5d3-e21b-bf13-a952:spirit-syphon,Spirit Syphon,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Aeldari - Aeldari Library,Cronos,unit,a5d3-e21b-bf13-a952,Aeldari - Aeldari Library.cat,55,1,2,a5d3-e21b-bf13-a952:spirit-vortex,Spirit Vortex,ranged,18,D6,3+,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Blast, Ignores Cover",,,,,,,
Aeldari - Aeldari Library,Cronos,unit,a5d3-e21b-bf13-a952,Aeldari - Aeldari Library.cat,55,1,2,a5d3-e21b-bf13-a952:spirit-leech-tentacles,Spirit-leech Tentacles,melee,,6,3+,5,-1,1,6.00,5.00,1.00,ok,ok,ok,6.00,Anti-Infantry 2+,,,,,,,
Aeldari - Aeldari Library,D-Cannon Platform,model,82ac-7d93-df55-5504,Aeldari - Aeldari Library.cat,125,1,1,82ac-7d93-df55-5504:close-combat-weapon,Close Combat Weapon,melee,,2,3+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Aeldari - Aeldari Library,D-Cannon Platform,model,82ac-7d93-df55-5504,Aeldari - Aeldari Library.cat,125,1,1,82ac-7d93-df55-5504:d-cannon,D-cannon,ranged,24,D3,3+,16,-4,D6+2,2.00,16.00,5.50,ok,ok,ok,11.00,"Blast, Devastating Wounds, Indirect Fire",,,,,,,
Aeldari - Aeldari Library,D-Cannon Platform,model,82ac-7d93-df55-5504,Aeldari - Aeldari Library.cat,125,1,1,82ac-7d93-df55-5504:shuriken-catapult,Shuriken Catapult,ranged,18,2,3+,4,-1,1,2.00,4.00,1.00,ok,ok,ok,2.00,Assault,,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:close-combat-weapon,Close combat weapon,melee,,2,3+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:shuriken-cannon,Shuriken Cannon,ranged,24,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,"Ignores Cover, Lethal Hits",,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:tempest-launcher,Tempest Launcher,ranged,36,2D6,3+,4,-1,1,7.00,4.00,1.00,ok,ok,ok,7.00,"Blast, Indirect Fire",,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:➤-missile-launcher---starshot,➤ Missile Launcher - Starshot,ranged,48,1,2+,10,-2,D6,1.00,10.00,3.50,ok,ok,ok,3.50,Ignores Cover,,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:➤-missile-launcher---sunburst,➤ Missile Launcher - Sunburst,ranged,48,D6,2+,4,-1,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Blast, Ignores Cover",,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:➤-reaper-launcher---starshot,➤ Reaper Launcher - Starshot,ranged,48,1,3+,10,-2,3,1.00,10.00,3.00,ok,ok,ok,3.00,Ignores Cover,,,,,,,
Aeldari - Aeldari Library,Dark Reapers,unit,6863-bf42-238a-fd0b,Aeldari - Aeldari Library.cat,90,5,10,6863-bf42-238a-fd0b:➤-reaper-launcher---starswarm,➤ Reaper Launcher - Starswarm,ranged,48,2,3+,5,-2,1,2.00,5.00,1.00,ok,ok,ok,2.00,Ignores Cover,,,,,,,
Aeldari - Aeldari Library,Death Jester,model,5768-1f87-3a16-d901,Aeldari - Aeldari Library.cat,90,1,1,5768-1f87-3a16-d901:jester's-blade,Jester's Blade,melee,,4,2+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Aeldari - Aeldari Library,Death Jester,model,5768-1f87-3a16-d901,Aeldari - Aeldari Library.cat,90,1,1,5768-1f87-3a16-d901:shrieker-cannon,Shrieker Cannon,ranged,24,3,2+,6,-2,2,3.00,6.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Aeldari - Aeldari Library,Dire Avengers,unit,e6c2-f3b2-6d3e-c3d3,Aeldari - Aeldari Library.cat,75,5,10,e6c2-f3b2-6d3e-c3d3:avenger-shuriken-catapult,Avenger Shuriken Catapult,ranged,18,4,3+,4,-1,1,4.00,4.00,1.00,ok,ok,ok,4.00,Assault,,,,,,,
Aeldari - Aeldari Library,Dire Avengers,unit,e6c2-f3b2-6d3e-c3d3,Aeldari - Aeldari Library.cat,75,5,10,e6c2-f3b2-6d3e-c3d3:close-combat-weapon,Close Combat Weapon,melee,,2,3+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Aeldari - Aeldari Library,Dire Avengers,unit,e6c2-f3b2-6d3e-c3d3,Aeldari - Aeldari Library.cat,75,5,10,e6c2-f3b2-6d3e-c3d3:diresword,Diresword,melee,,4,3+,4,-2,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Aeldari - Aeldari Library,Dire Avengers,unit,e6c2-f3b2-6d3e-c3d3,Aeldari - Aeldari Library.cat,75,5,10,e6c2-f3b2-6d3e-c3d3:power-glaive,Power Glaive,melee,,3,3+,5,-3,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Aeldari - Aeldari Library,Dire Avengers,unit,e6c2-f3b2-6d3e-c3d3,Aeldari - Aeldari Library.cat,75,5,10,e6c2-f3b2-6d3e-c3d3:shuriken-pistol,Shuriken Pistol,ranged,12,1,3+,4,-1,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Assault, Pistol",,,,,,,
Aeldari - Aeldari Library,Drazhar,model,a30b-b966-d264-e935,Aeldari - Aeldari Library.cat,85,1,1,a30b-b966-d264-e935:➤-the-executioner's-demiklaives---dual-blades,➤ The Executioner's demiklaives - Dual Blades,melee,,8,2+,5,-2,2,8.00,5.00,2.00,ok,ok,ok,16.00,Devastating Wounds,,,,,,,
Aeldari - Aeldari Library,Drazhar,model,a30b-b966-d264-e935,Aeldari - Aeldari Library.cat,85,1,1,a30b-b966-d264-e935:➤-the-executioner's-demiklaives---single-blade,➤ The Executioner's demiklaives - Single Blade,melee,,6,2+,6,-2,3,6.00,6.00,3.00,ok,ok,ok,18.00,Devastating Wounds,,,,,,,
Aeldari - Aeldari Library,Eldrad Ulthran,model,f48e-276e-a997-c90e,Aeldari - Aeldari Library.cat,120,1,1,f48e-276e-a997-c90e:mind-war,Mind War,ranged,18,1,2+,5,-2,D6,1.00,5.00,3.50,ok,ok,ok,3.50,"Anti-character 4+, Precision, Psychic",,,,,,,
Aeldari - Aeldari Library,Eldrad Ulthran,model,f48e-276e-a997-c90e,Aeldari - Aeldari Library.cat,120,1,1,f48e-276e-a997-c90e:shuriken-pistol,Shuriken Pistol,ranged,12,1,2+,4,-1,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Assault, Pistol",,,,,,,
Aeldari - Aeldari Library,Eldrad Ulthran,model,f48e-276e-a997-c90e,Aeldari - Aeldari Library.cat,120,1,1,f48e-276e-a997-c90e:staff-of-ulthamar-and-witchblade,Staff of Ulthamar and witchblade,melee,,3,2+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Anti-Infantry 2+, Psychic",,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:bright-lance,Bright Lance,ranged,36,1,3+,12,-3,D6+2,1.00,12.00,5.50,ok,ok,ok,5.50,-,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:pulse-laser,Pulse Laser,ranged,48,3,3+,9,-2,D6,3.00,9.00,3.50,ok,ok,ok,10.50,-,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:scatter-laser,Scatter Laser,ranged,36,6,3+,5,0,1,6.00,5.00,1.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:shuriken-cannon,Shuriken Cannon,ranged,24,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,Lethal Hits,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:starcannon,Starcannon,ranged,36,2,3+,8,-3,2,2.00,8.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:twin-shuriken-catapult,Twin Shuriken Catapult,ranged,18,2,3+,4,-1,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Assault, Twin Linked",,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:wraithbone-hull,Wraithbone hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:➤-missile-launcher---starshot,➤ Missile Launcher - Starshot,ranged,48,1,3+,10,-2,D6,1.00,10.00,3.50,ok,ok,ok,3.50,-,,,,,,,
Aeldari - Aeldari Library,Falcon,model,1d83-167-486c-bac4,Aeldari - Aeldari Library.cat,130,1,1,1d83-167-486c-bac4:➤-missile-launcher---sunburst,➤ Missile Launcher - Sunburst,ranged,48,D6,3+,4,-1,1,3.50,4.00,1.00,ok,ok,ok,3.50,Blast,,,,,,,
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,70,1,1,b2f5-8219-f875-917e:eldritch-storm,Eldritch Storm,ranged,24,D6,3+,6,-2,D3,3.50,6.00,2.00,ok,ok,ok,7.00,"Blast, Psychic",,,,,,,
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,70,1,1,b2f5-8219-f875-917e:shuriken-pistol,Shuriken Pistol,ranged,12,1,3+,4,-1,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Assault, Pistol",,,,,,,
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,70,1,1,b2f5-8219-f875-917e:singing-spear,Singing Spear,ranged,12,1,2+,9,0,3,1.00,9.00,3.00,ok,ok,ok,3.00,"Assault, Psychic",,,,,,,
Aeldari - Aeldari Library,Farseer,model,b2f5-8219-f875-917e,Aeldari - Aeldari Library.cat,70,1,1,b2f5-8219-f875-917e:witchblade,Witchblade,melee,,2,2+,3,0,2,2.00,3.00,2.00,ok,ok,ok,4.00,"Anti-Infantry 2+, Psychic",,,,,,,
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,80,1,1,833b-55bc-73be-8862:eldritch-storm,Eldritch Storm,ranged,24,D6,3+,6,-2,D3,3.50,6.00,2.00,ok,ok,ok,7.00,"Blast, Psychic",,,,,,,
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,80,1,1,833b-55bc-73be-8862:shuriken-pistol,Shuriken Pistol,ranged,12,1,3+,4,-1,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Assault, Pistol",,,,,,,
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,80,1,1,833b-55bc-73be-8862:singing-spear,Singing Spear,ranged,12,1,3+,9,0,3,1.00,9.00,3.00,ok,ok,ok,3.00,"Assault, Psychic",,,,,,,
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,80,1,1,833b-55bc-73be-8862:twin-shuriken-catapult,Twin Shuriken Catapult,ranged,18,2,3+,4,-1,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Assault, Twin Linked",,,,,,,
Aeldari - Aeldari Library,Farseer Skyrunner,model,833b-55bc-73be-8862,Aeldari - Aeldari Library.cat,80,1,1,833b-55bc-73be-8862:witchblade,Witchblade,melee,,2,2+,3,0,2,2.00,3.00,2.00,ok,ok,ok,4.00,"Anti-Infantry 2+, Psychic",,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:close-combat-weapon,Close combat weapon,melee,,2,3+,3,0,1,2.00,3.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:dragon-axe,Dragon Axe,melee,,3,3+,6,-4,D6,3.00,6.00,3.50,ok,ok,ok,10.50,-,,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:dragon-fusion-gun,Dragon Fusion Gun,ranged,12,1,3+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,"Assault, Melta 3",,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:dragon-fusion-pistol,Dragon Fusion Pistol,ranged,6,1,3+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,"Assault, Melta 3, Pistol",,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:dragon's-breath-flamer,Dragon's Breath Flamer,ranged,12,D6+2,N/A,6,-2,1,5.50,6.00,1.00,ok,ok,ok,5.50,"Assault, Ignores cover, Torrent",,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:exarch's-dragon-fusion-gun,Exarch's Dragon Fusion Gun,ranged,12,1,3+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,"Assault, Melta 6",,,,,,,
Aeldari - Aeldari Library,Fire Dragons,unit,5374-9e93-8af2-819e,Aeldari - Aeldari Library.cat,120,5,10,5374-9e93-8af2-819e:firepike,Firepike,ranged,18,1,3+,12,-4,D6,1.00,12.00,3.50,ok,ok,ok,3.50,"Assault, Melta 3",,,,,,,
Aeldari - Aeldari Library,Fire Prism,model,9940-a69b-682e-ccf4,Aeldari - Aeldari Library.cat,150,1,1,9940-a69b-682e-ccf4:shuriken-cannon,Shuriken Cannon,ranged,24,3,3+,6,-1,2,3.00,6.00,2.00,ok,ok,ok,6.00,Lethal Hits,,,,,,,
Aeldari - Aeldari Library,Fire Prism,model,9940-a69b-682e-ccf4,Aeldari - Aeldari Library.cat,150,1,1,9940-a69b-682e-ccf4:twin-shuriken-catapult,Twin Shuriken Catapult,ranged,18,2,3+,4,-1,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Assault, Twin Linked",,,,,,,
Aeldari - Aeldari Library,Fire Prism,model,9940-a69b-682e-ccf4,Aeldari - Aeldari Library.cat,150,1,1,9940-a69b-682e-ccf4:wraithbone-hull,Wraithbone Hull,melee,,3,4+,6,0,1,3.00,6.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Aeldari - Aeldari Library,Fire Prism,model,9940-a69b-682e-ccf4,Aeldari - Aeldari Library.cat,150,1,1,9940-a69b-682e-ccf4:➤-prism-cannon---dispersed-pulse,➤ Prism Cannon - dispersed pulse,ranged,60,2D6,3+,6,-2,2,7.00,6.00,2.00,ok,ok,ok,14.00,Blast,,,,,,,
